"","Accn","tar","tid","qry","qid","eva","sca","bia","evd","scd","bid","Source","Super.Group","Organism_Taxonomic_ID","Organism.Name"
"155","GCA_964259005.1","CAL8165827.1"," -"," PTHR12848.orig.30.pi"," -",0,1681.6,0,0,1681.2,0,"NCBI","Streptophyta",36596,"Prunus armeniaca"
"156","GCA_018691285.1","KAG6603549.1"," -"," PTHR12848.orig.30.pi"," -",0,1644.4,0,0,1643.9,0,"NCBI","Streptophyta",37648,"Cucurbita argyrosperma subsp. sororia"
"157","GCA_007726485.1","TVU27366.1"," -"," PTHR12848.orig.30.pi"," -",0,1613.8,0,0,1613.4,0,"NCBI","Streptophyta",38414,"Eragrostis curvula"
"158","GCA_016808335.1","KAG2614531.1"," -"," PTHR12848.orig.30.pi"," -",0,1627.1,0.1,0,1626.6,0.1,"NCBI","Streptophyta",38727,"Panicum virgatum"
"159","GCA_905216605.1","CAE5966581.1"," -"," PTHR12848.orig.30.pi"," -",4.5e-266,886.6,1.3,6e-212,704.8,0,"NCBI","Streptophyta",38785,"Arabidopsis arenosa"
"160","GCA_028411795.1","WCJ27948.1"," -"," PTHR12848.orig.30.pi"," -",0,1661.9,0,0,1661.4,0,"NCBI","Streptophyta",38846,"Euphorbia peplus"
"161","GCA_014058105.1","KAF6174060.1"," -"," PTHR12848.orig.30.pi"," -",0,1577.9,1,0,1144.1,0,"NCBI","Streptophyta",39325,"Kingdonia uniflora"
"162","GCA_022085475.1","KAH9615384.1"," -"," PTHR12848.orig.30.pi"," -",0,1541,0,0,1539.9,0,"NCBI","Streptophyta",39905,"Heliosperma pusillum"
"163","GCA_000004655.2","EEC68708.1"," -"," PTHR12848.orig.30.pi"," -",0,1324.7,0.2,3e-245,816.3,0,"NCBI","Streptophyta",39946,"Oryza sativa Indica Group"
"164","GCA_009797565.1","KAF2909129.1"," -"," PTHR12848.orig.30.pi"," -",0,1608.3,0,0,1608,0,"NCBI","Streptophyta",39947,"Oryza sativa Japonica Group"
"165","GCA_029228465.1","KAJ6708409.1"," -"," PTHR12848.orig.30.pi"," -",0,1620.5,0,0,1620.2,0,"NCBI","Streptophyta",40686,"Salix viminalis"
"166","GCA_945859875.1","CAH9103197.1"," -"," PTHR12848.orig.30.pi"," -",0,1650.3,0.1,0,1649.9,0.1,"NCBI","Streptophyta",41803,"Cuscuta europaea"
"167","GCA_043381455.1","KAL2653954.1"," -"," PTHR12848.orig.30.pi"," -",0,1572.2,0,0,1571.8,0,"NCBI","Streptophyta",41844,"Riccia fluitans"
"168","GCA_005239225.1","TKS13320.1"," -"," PTHR12848.orig.30.pi"," -",0,1637.9,0,0,1637.5,0,"NCBI","Streptophyta",43335,"Populus alba"
"169","GCA_037962975.1","KAK7294811.1"," -"," PTHR12848.orig.30.pi"," -",0,1656.1,0,0,1655.6,0,"NCBI","Streptophyta",43366,"Clitoria ternatea"
"170","GCA_033220585.1","KAK3227453.1"," -"," PTHR12848.orig.30.pi"," -",0,1661.8,0,0,1661.5,0,"NCBI","Streptophyta",43782,"Dipteronia sinensis"
"171","GCA_019202805.1","KAG7630526.1"," -"," PTHR12848.orig.30.pi"," -",0,1627.2,0,0,1626.7,0,"NCBI","Streptophyta",45249,"Arabidopsis suecica"
"172","GCA_013358455.1","KAF5176305.1"," -"," PTHR12848.orig.30.pi"," -",0,1015,5.2,0,1014.6,5.2,"NCBI","Streptophyta",46969,"Thalictrum thalictroides"
"173","GCA_019455425.1","KAG8499983.1"," -"," PTHR12848.orig.30.pi"," -",0,1608.4,2.6,0,1605.1,2.6,"NCBI","Streptophyta",47600,"Gossypium anomalum"
"174","GCA_020496765.1","KAH1047303.1"," -"," PTHR12848.orig.30.pi"," -",0,1659.1,0,0,1658.7,0,"NCBI","Streptophyta",47602,"Gossypium stocksii"
"175","GCA_005393395.2","KAA3480032.1"," -"," PTHR12848.orig.30.pi"," -",0,1557.9,0,0,1554,0,"NCBI","Streptophyta",47621,"Gossypium australe"
"176","GCA_025413875.1","KAI8559439.1"," -"," PTHR12848.orig.30.pi"," -",0,1656.7,0,0,1656.3,0,"NCBI","Streptophyta",49168,"Rhododendron molle"
"177","GCA_900059795.1","CDP06408.1"," -"," PTHR12848.orig.30.pi"," -",0,1642.2,0,0,1641.8,0,"NCBI","Streptophyta",49390,"Coffea canephora"
"178","GCA_001879085.1","OIS97761.1"," -"," PTHR12848.orig.30.pi"," -",0,1661.3,0,0,1660.9,0,"NCBI","Streptophyta",49451,"Nicotiana attenuata"
"179","GCA_020310875.1","KAH7387516.1"," -"," PTHR12848.orig.30.pi"," -",0,1487.1,0,0,1486.8,0,"NCBI","Streptophyta",49495,"Ceratopteris richardii"
"180","GCA_020310875.1","KAH7387517.1"," -"," PTHR12848.orig.30.pi"," -",0,1487.1,0,0,1486.8,0,"NCBI","Streptophyta",49495,"Ceratopteris richardii"
"181","GCA_035578085.1","KAK4731271.1"," -"," PTHR12848.orig.30.pi"," -",0,1652,0,0,1651.6,0,"NCBI","Streptophyta",50273,"Solanum pinnatisectum"
"182","GCA_000733195.1","KFK38271.1"," -"," PTHR12848.orig.30.pi"," -",0,1624.3,0,0,1623.9,0,"NCBI","Streptophyta",50452,"Arabis alpina"
"183","GCA_016413885.1","KAG0475385.1"," -"," PTHR12848.orig.30.pi"," -",0,1618.5,0,0,1618.1,0,"NCBI","Streptophyta",51239,"Vanilla planifolia"
"184","GCA_016413895.1","KAG0473726.1"," -"," PTHR12848.orig.30.pi"," -",0,1618.5,0,0,1618.1,0,"NCBI","Streptophyta",51239,"Vanilla planifolia"
"185","GCA_001411555.2","KAF5471462.1"," -"," PTHR12848.orig.30.pi"," -",0,1657.2,0,0,1656.9,0,"NCBI","Streptophyta",51240,"Juglans regia"
"186","GCA_902729315.2","CAA7389303.1"," -"," PTHR12848.orig.30.pi"," -",0,1614.9,0.2,0,1614.5,0.2,"NCBI","Streptophyta",51605,"Spirodela intermedia"
"187","GCA_040584065.1","KAL0787621.1"," -"," PTHR12848.orig.30.pi"," -",0,1614.9,0,0,1614.5,0,"NCBI","Streptophyta",52824,"Brassica carinata"
"188","GCA_004837865.1","THU65455.1"," -"," PTHR12848.orig.30.pi"," -",0,1388.4,0,0,1044.4,0,"NCBI","Streptophyta",52838,"Musa balbisiana"
"189","GCA_021442195.1","KAH8958921.1"," -"," PTHR12848.orig.30.pi"," -",0,1524,0,0,1523.6,0,"NCBI","Streptophyta",53036,"Sphagnum fallax"
"190","GCA_030737835.1","KAK1270551.1"," -"," PTHR12848.orig.30.pi"," -",0,1636.9,0,0,1636.5,0,"NCBI","Streptophyta",55184,"Acorus gramineus"
"191","GCA_002897195.1","GAY32185.1"," -"," PTHR12848.orig.30.pi"," -",0,1578.9,0,0,1572.1,0,"NCBI","Streptophyta",55188,"Citrus unshiu"
"192","GCA_020875875.1","KAH7672543.1"," -"," PTHR12848.orig.30.pi"," -",0,1634.9,0,0,1634.5,0,"NCBI","Streptophyta",55571,"Dioscorea alata"
"193","GCA_912172775.2","CAI9758855.1"," -"," PTHR12848.orig.30.pi"," -",0,1641.4,0,0,1641,0,"NCBI","Streptophyta",56036,"Fraxinus pennsylvanica"
"194","GCA_002174775.1","OVA17236.1"," -"," PTHR12848.orig.30.pi"," -",0,1655,0,0,1654.6,0,"NCBI","Streptophyta",56857,"Macleaya cordata"
"195","GCA_014180765.2","KAG6542173.1"," -"," PTHR12848.orig.30.pi"," -",0,1575.5,0,0,1575.1,0,"NCBI","Streptophyta",56867,"Marchantia paleacea"
"196","GCA_949352195.3","CAJ2670926.1"," -"," PTHR12848.orig.30.pi"," -",0,1617.9,0,0,1617.5,0,"NCBI","Streptophyta",57577,"Trifolium pratense"
"197","GCA_002906115.5","KAK7854384.1"," -"," PTHR12848.orig.30.pi"," -",0,1661.4,0,0,1661,0,"NCBI","Streptophyta",58331,"Quercus suber"
"198","GCA_040183295.1","KAK9920305.1"," -"," PTHR12848.orig.30.pi"," -",0,1669.8,0,0,1669.4,0,"NCBI","Streptophyta",59490,"Rubus argutus"
"199","GCA_944990045.1","CAH8259814.1"," -"," PTHR12848.orig.30.pi"," -",0,1623.1,0,0,1622.7,0,"NCBI","Streptophyta",59689,"Arabidopsis lyrata"
"200","GCA_001531365.2","KVH94919.1"," -"," PTHR12848.orig.30.pi"," -",0,1636.7,0,0,1636.3,0,"NCBI","Streptophyta",59895,"Cynara cardunculus var. scolymus"
"201","GCA_000763605.2","KAF3974186.1"," -"," PTHR12848.orig.30.pi"," -",0,1626.3,0,0,1625.9,0,"NCBI","Streptophyta",60419,"Castanea mollissima"
"202","GCA_045791845.1","KAL3358645.1"," -"," PTHR12848.orig.30.pi"," -",0,1649.7,0,0,1649.3,0,"NCBI","Streptophyta",62892,"Solanum stoloniferum"
"203","GCA_002914845.1","PON94388.1"," -"," PTHR12848.orig.30.pi"," -",0,1629.7,0,0,1629.4,0,"NCBI","Streptophyta",63057,"Trema orientale"
"204","GCA_039720395.1","KAK9289676.1"," -"," PTHR12848.orig.30.pi"," -",0,1676.8,0,0,1676.4,0,"NCBI","Streptophyta",63359,"Liquidambar formosana"
"205","GCA_902706635.1","CAA0830582.1"," -"," PTHR12848.orig.30.pi"," -",0,1619.4,0,0,1619,0,"NCBI","Streptophyta",68872,"Striga hermonthica"
"206","GCA_003260675.2","KAF3510801.1"," -"," PTHR12848.orig.30.pi"," -",0,1615,0,0,1614.6,0,"NCBI","Streptophyta",69181,"Brassica cretica"
"207","GCA_003427395.1","GBG59764.1"," -"," PTHR12848.orig.30.pi"," -",5.8e-203,678.2,0,9e-204,678,0,"NCBI","Streptophyta",69332,"Chara braunii"
"208","GCA_000612305.2","KAK3404989.1"," -"," PTHR12848.orig.30.pi"," -",0,1631.4,0,0,1631,0,"NCBI","Streptophyta",71139,"Eucalyptus grandis"
"209","GCA_026261945.1","KAJ0249520.1"," -"," PTHR12848.orig.30.pi"," -",0,1608.3,0,0,1607.9,0,"NCBI","Streptophyta",71354,"Hirschfeldia incana"
"210","GCA_000478725.1","ESQ49192.1"," -"," PTHR12848.orig.30.pi"," -",0,1626.6,0,0,1626.2,0,"NCBI","Streptophyta",72664,"Eutrema salsugineum"
"211","GCA_002994745.2","PRQ42771.1"," -"," PTHR12848.orig.30.pi"," -",0,1662.4,0,0,1662.1,0,"NCBI","Streptophyta",74649,"Rosa chinensis"
"212","GCA_023531435.1","KAI3987190.1"," -"," PTHR12848.orig.30.pi"," -",0,1616.7,0,0,1616.3,0,"NCBI","Streptophyta",74822,"Papaver californicum"
"213","GCA_023529015.1","MCL7038916.1"," -"," PTHR12848.orig.30.pi"," -",0,1414.7,1.1,2e-272,905.6,8,"NCBI","Streptophyta",74823,"Papaver nudicaule"
"214","GCA_928212115.1","CAH1446030.1"," -"," PTHR12848.orig.30.pi"," -",0,1583,0,0,1582.5,0,"NCBI","Streptophyta",75947,"Lactuca virosa"
"215","GCA_949927565.1","CAI9301622.1"," -"," PTHR12848.orig.30.pi"," -",0,1663.9,0,0,1663.5,0,"NCBI","Streptophyta",75948,"Lactuca saligna"
"216","GCA_963924115.1","CAK7343650.1"," -"," PTHR12848.orig.30.pi"," -",0,1649.1,0,0,1648.7,0,"NCBI","Streptophyta",77055,"Dovyalis caffra"
"217","GCA_029228495.1","KAJ6765448.1"," -"," PTHR12848.orig.30.pi"," -",0,1466.1,0.7,0,1458.7,0.7,"NCBI","Streptophyta",77065,"Salix purpurea"
"218","GCA_036250425.1","MED6162772.1"," -"," PTHR12848.orig.30.pi"," -",0,1454.9,0,0,1453.7,0,"NCBI","Streptophyta",79078,"Stylosanthes scabra"
"219","GCA_001625215.2","WOG96096.1"," -"," PTHR12848.orig.30.pi"," -",0,1637.3,0,0,1637,0,"NCBI","Streptophyta",79200,"Daucus carota subsp. sativus"
"220","GCA_002271895.2","PHU07303.1"," -"," PTHR12848.orig.30.pi"," -",0,1391.1,0,0,1390.7,0,"NCBI","Streptophyta",80379,"Capsicum chinense"
"221","GCA_964271285.1","CAL9220086.1"," -"," PTHR12848.orig.30.pi"," -",0,1626.2,0,0,1625.8,0,"NCBI","Streptophyta",81970,"Arabidopsis halleri"
"222","GCA_000004255.1","EFH60959.1"," -"," PTHR12848.orig.30.pi"," -",0,1623.1,0,0,1622.7,0,"NCBI","Streptophyta",81972,"Arabidopsis lyrata subsp. lyrata"
"223","GCA_000375325.1","EOA32475.1"," -"," PTHR12848.orig.30.pi"," -",0,1625.8,0,0,1625.4,0,"NCBI","Streptophyta",81985,"Capsella rubella"
"224","GCA_000493195.1","ESR42776.1"," -"," PTHR12848.orig.30.pi"," -",0,1660.6,0,0,1660.4,0,"NCBI","Streptophyta",85681,"Citrus x clementina"
"225","GCA_000143415.2","EFJ28980.1"," -"," PTHR12848.orig.30.pi"," -",0,1489.3,0,0,1488.9,0,"NCBI","Streptophyta",88036,"Selaginella moellendorffii"
"226","GCA_963425845.1","CAJ1810095.1"," -"," PTHR12848.orig.30.pi"," -",0,1594,0.2,0,1593.4,0.2,"NCBI","Streptophyta",92480,"Sphenostylis stenocarpa"
"227","GCA_001974825.2","OMP05696.1"," -"," PTHR12848.orig.30.pi"," -",1.4e-202,677,0,7e-203,676.7,0,"NCBI","Streptophyta",93759,"Corchorus olitorius"
"228","GCA_022539455.1","KAI0501882.1"," -"," PTHR12848.orig.30.pi"," -",0,1622.9,0.4,0,1622.6,0.4,"NCBI","Streptophyta",94219,"Dendrobium nobile"
"229","GCA_018446385.1","KAG6488496.1"," -"," PTHR12848.orig.30.pi"," -",0,1585.2,0,0,1584.8,0,"NCBI","Streptophyta",94328,"Zingiber officinale"
"230","GCA_003490085.1","MCH90029.1"," -"," PTHR12848.orig.30.pi"," -",1.9e-81,277.4,0,2.2e-81,277.2,0,"NCBI","Streptophyta",97028,"Trifolium medium"
"231","GCA_016081115.2","KAK6118217.1"," -"," PTHR12848.orig.30.pi"," -",2.6e-297,991.2,0,9e-296,983.7,0,"NCBI","Streptophyta",99300,"Rehmannia glutinosa"
"232","GCA_020796215.1","KAH7553931.1"," -"," PTHR12848.orig.30.pi"," -",0,1656.4,0,0,1656.1,0,"NCBI","Streptophyta",99658,"Xanthoceras sorbifolium"
"233","GCA_030254885.1","KAJ9694108.1"," -"," PTHR12848.orig.30.pi"," -",9.7e-50,170.8,0,1.2e-49,170.4,0,"NCBI","Streptophyta",103349,"Vitis rotundifolia"
"234","GCA_019279435.1","KAG8089279.1"," -"," PTHR12848.orig.30.pi"," -",0,1611.1,0.1,0,1610.7,0.1,"NCBI","Streptophyta",103762,"Zizania palustris"
"235","GCA_000708835.1","GAQ83620.1"," -"," PTHR12848.orig.30.pi"," -",0,1530.4,0,0,1530,0,"NCBI","Streptophyta",105231,"Klebsormidium nitens"
"236","GCA_006381635.2","KAE8702914.1"," -"," PTHR12848.orig.30.pi"," -",1.4e-166,558.9,3.5,1.9e-74,253.7,3.2,"NCBI","Streptophyta",106335,"Hibiscus syriacus"
"237","GCA_006547085.1","TQD83211.1"," -"," PTHR12848.orig.30.pi"," -",0,1516.3,0,0,1516,0,"NCBI","Streptophyta",106549,"Malus baccata"
"238","GCA_005223365.2","KAF0905393.1"," -"," PTHR12848.orig.30.pi"," -",0,1607.9,0,0,1607.5,0,"NCBI","Streptophyta",110450,"Oryza meyeriana var. granulata"
"239","GCA_033065855.1","KAK2981797.1"," -"," PTHR12848.orig.30.pi"," -",0,3178.8,0,0,1598.3,0,"NCBI","Streptophyta",112253,"Escallonia rubra"
"240","GCA_964340505.1","CAM0950490.1"," -"," PTHR12848.orig.30.pi"," -",0,1610.6,0,0,1610.2,0,"NCBI","Streptophyta",114194,"Alopecurus aequalis"
"241","GCA_023376185.1","KAI3507305.1"," -"," PTHR12848.orig.30.pi"," -",0,1662.2,0,0,1661.8,0,"NCBI","Streptophyta",114280,"Cichorium endivia"
"242","GCA_040670175.1","KAL0914956.1"," -"," PTHR12848.orig.30.pi"," -",0,1623.9,0.4,0,1623.6,0.4,"NCBI","Streptophyta",117978,"Dendrobium thyrsiflorum"
"243","GCA_014282245.1","KAF7144572.1"," -"," PTHR12848.orig.30.pi"," -",0,1643,0,0,1642.5,0,"NCBI","Streptophyta",118357,"Rhododendron simsii"
"244","GCA_018804465.1","KAG6771720.1"," -"," PTHR12848.orig.30.pi"," -",0,1602.8,0,0,1602.1,0,"NCBI","Streptophyta",118781,"Populus tomentosa"
"245","GCA_023653495.1","KAI4374210.1"," -"," PTHR12848.orig.30.pi"," -",0,1586.2,0,0,1585.8,0,"NCBI","Streptophyta",119954,"Melastoma candidum"
"246","GCA_023344035.1","KAI3437491.1"," -"," PTHR12848.orig.30.pi"," -",0,1618.6,0,0,1618.2,0,"NCBI","Streptophyta",120290,"Psidium guajava"
"247","GCA_043235775.1","KAL2479311.1"," -"," PTHR12848.orig.30.pi"," -",0,1662.1,0,0,1661.7,0,"NCBI","Streptophyta",126358,"Abeliophyllum distichum"
"248","GCA_043235775.1","KAL2479327.1"," -"," PTHR12848.orig.30.pi"," -",0,1662.1,0,0,1661.7,0,"NCBI","Streptophyta",126358,"Abeliophyllum distichum"
"249","GCA_963971075.1","CAK9274605.1"," -"," PTHR12848.orig.30.pi"," -",0,1524.8,0,0,1524.4,0,"NCBI","Streptophyta",128206,"Sphagnum jensenii"
"250","GCA_021904315.1","KAH9559354.1"," -"," PTHR12848.orig.30.pi"," -",0,1525.2,0,0,1524.8,0,"NCBI","Streptophyta",128215,"Sphagnum magellanicum"
"251","GCA_963970345.1","CAK9229839.1"," -"," PTHR12848.orig.30.pi"," -",0,1524.8,0,0,1524.4,0,"NCBI","Streptophyta",128251,"Sphagnum troendelagicum"
"252","GCA_900332095.2","VFQ79514.1"," -"," PTHR12848.orig.30.pi"," -",0,1633.8,0.1,0,1633.4,0.1,"NCBI","Streptophyta",132261,"Cuscuta campestris"
"253","GCA_037074985.1","KAK6779879.1"," -"," PTHR12848.orig.30.pi"," -",0,1647.6,0,0,1647.2,0,"NCBI","Streptophyta",147425,"Solanum bulbocastanum"
"254","GCA_033239525.1","GMH10001.1"," -"," PTHR12848.orig.30.pi"," -",0,1617.3,0,0,1616.9,0,"NCBI","Streptophyta",150966,"Nepenthes gracilis"
"255","GCA_019511825.2","KAH6769337.1"," -"," PTHR12848.orig.30.pi"," -",0,1649,0,0,1648.6,0,"NCBI","Streptophyta",151328,"Perilla frutescens var. frutescens"
"256","GCA_964267205.1","CAL9002944.1"," -"," PTHR12848.orig.30.pi"," -",0,1682.3,0,0,1681.9,0,"NCBI","Streptophyta",151428,"Prunus brigantina"
"257","GCA_039657325.1","KAK9159232.1"," -"," PTHR12848.orig.30.pi"," -",0,1637,0,0,1636.6,0,"NCBI","Streptophyta",152367,"Stephania cephalantha"
"258","GCA_039657365.1","KAK9167993.1"," -"," PTHR12848.orig.30.pi"," -",0,1640.5,0,0,1640.1,0,"NCBI","Streptophyta",152371,"Stephania yunnanensis"
"259","GCA_020521535.1","GKV04380.1"," -"," PTHR12848.orig.30.pi"," -",0,1626.3,0,0,1625.9,0,"NCBI","Streptophyta",152421,"Rubroshorea leprosula"
"260","GCA_028052125.1","KAJ4704301.1"," -"," PTHR12848.orig.30.pi"," -",0,1670.5,0,0,1670.3,0,"NCBI","Streptophyta",155640,"Melia azedarach"
"261","GCA_003370565.1","RDX94825.1"," -"," PTHR12848.orig.30.pi"," -",0,1629.9,0.1,0,1629.6,0.1,"NCBI","Streptophyta",157652,"Mucuna pruriens"
"262","GCA_004320505.1","BAT83949.1"," -"," PTHR12848.orig.30.pi"," -",0,1648.5,0,0,1648.1,0,"NCBI","Streptophyta",157739,"Vigna angularis var. angularis"
"263","GCA_026573395.1","KAJ1273770.1"," -"," PTHR12848.orig.30.pi"," -",0,1609.4,0,0,1609,0,"NCBI","Streptophyta",158149,"Paspalum vaginatum"
"264","GCA_902713445.1","CAA3015915.1"," -"," PTHR12848.orig.30.pi"," -",0,1636.8,0,0,1636.4,0,"NCBI","Streptophyta",158383,"Olea europaea subsp. europaea"
"265","GCA_019845555.1","KAG9455175.1"," -"," PTHR12848.orig.30.pi"," -",0,1624.3,0,0,1623.9,0,"NCBI","Streptophyta",158543,"Aristolochia fimbriata"
"266","GCA_034814905.1","KAK4483830.1"," -"," PTHR12848.orig.30.pi"," -",0,1601.6,0,0,1601.2,0,"NCBI","Streptophyta",160366,"Penstemon davidsonii"
"267","GCA_019925795.1","KAH0457606.1"," -"," PTHR12848.orig.30.pi"," -",0,1593.5,0.1,0,1593.2,0.1,"NCBI","Streptophyta",161865,"Dendrobium chrysotoxum"
"268","GCA_014362265.1","GFY95751.1"," -"," PTHR12848.orig.30.pi"," -",0,1364.4,3.4,0,1356.7,3.4,"NCBI","Streptophyta",165716,"Actinidia rufa"
"269","GCA_022379115.2","KAI4353507.1"," -"," PTHR12848.orig.30.pi"," -",0,1655.8,0,0,1655.3,0,"NCBI","Streptophyta",167791,"Bauhinia variegata"
"270","GCA_019426215.1","KAG8377100.1"," -"," PTHR12848.orig.30.pi"," -",0,1620.2,0,0,1619.7,0,"NCBI","Streptophyta",168488,"Buddleja alternifolia"
"271","GCA_032871835.1","KAK2647484.1"," -"," PTHR12848.orig.30.pi"," -",0,1652.1,0,0,1651.8,0,"NCBI","Streptophyta",168575,"Dipteronia dyeriana"
"272","GCA_029747015.1","KAJ8423849.1"," -"," PTHR12848.orig.30.pi"," -",0,1556.8,0,2e-271,901,0,"NCBI","Streptophyta",171969,"Carnegiea gigantea"
"273","GCA_006937295.1","KAE8099070.1"," -"," PTHR12848.orig.30.pi"," -",0,1612.9,0,0,1612.4,0,"NCBI","Streptophyta",176857,"Carpinus fangiana"
"274","GCA_000696525.1","KDP22798.1"," -"," PTHR12848.orig.30.pi"," -",0,1664.4,0,0,1664,0,"NCBI","Streptophyta",180498,"Jatropha curcas"
"275","GCA_004379255.2","KAG6430736.1"," -"," PTHR12848.orig.30.pi"," -",0,1637.2,0,0,1636.8,0,"NCBI","Streptophyta",180675,"Salvia splendens"
"276","GCA_038485135.2","KAK9030128.1"," -"," PTHR12848.orig.30.pi"," -",0,1667.2,0,0,1666.8,0,"NCBI","Streptophyta",183260,"Hibiscus sabdariffa"
"277","GCA_030270665.1","GMI93061.1"," -"," PTHR12848.orig.30.pi"," -",0,1661.3,0,0,1660.9,0,"NCBI","Streptophyta",183268,"Hibiscus trionum"
"278","GCA_030270665.1","GMI93060.1"," -"," PTHR12848.orig.30.pi"," -",0,1661.3,0,0,1660.9,0,"NCBI","Streptophyta",183268,"Hibiscus trionum"
"279","GCA_023525975.1","KAI3759927.1"," -"," PTHR12848.orig.30.pi"," -",0,1649.2,0,0,1648.8,0,"NCBI","Streptophyta",185202,"Smallanthus sonchifolius"
"280","GCA_963454935.2","CAK9153753.1"," -"," PTHR12848.orig.30.pi"," -",0,1659,0,0,1658.5,0,"NCBI","Streptophyta",185542,"Ilex paraguariensis"
"281","GCA_945859915.1","CAH9069291.1"," -"," PTHR12848.orig.30.pi"," -",0,1649.8,0.2,0,1649.4,0.2,"NCBI","Streptophyta",186058,"Cuscuta epithymum"
"282","GCA_032690845.1","KAK3118219.1"," -"," PTHR12848.orig.30.pi"," -",0,1618.2,0,0,1617.8,0,"NCBI","Streptophyta",191504,"Eleusine coracana subsp. coracana"
"283","GCA_009363875.1","KAD6120310.1"," -"," PTHR12848.orig.30.pi"," -",0,1641.3,0,0,1640.9,0,"NCBI","Streptophyta",192012,"Mikania micrantha"
"284","GCA_000441915.1","EPS67272.1"," -"," PTHR12848.orig.30.pi"," -",0,1140.4,1.5,0,1140.1,1.5,"NCBI","Streptophyta",192259,"Genlisea aurea"
"285","GCA_037126225.1","KAK6943403.1"," -"," PTHR12848.orig.30.pi"," -",0,1618.2,0,0,1617.7,0,"NCBI","Streptophyta",194707,"Dillenia turbinata"
"286","GCA_027725995.1","KAJ3684138.1"," -"," PTHR12848.orig.30.pi"," -",0,1562.3,0.1,0,1561.9,0.1,"NCBI","Streptophyta",198213,"Rhynchospora tenuis"
"287","GCA_043237855.1","KAL2500289.1"," -"," PTHR12848.orig.30.pi"," -",0,1660.3,0,0,1659.8,0,"NCBI","Streptophyta",205694,"Forsythia ovata"
"288","GCA_043237855.1","KAL2500395.1"," -"," PTHR12848.orig.30.pi"," -",0,1660.3,0,0,1659.8,0,"NCBI","Streptophyta",205694,"Forsythia ovata"
"289","GCA_002211085.2","PVH61284.1"," -"," PTHR12848.orig.30.pi"," -",0,1634.8,0.1,0,1634.3,0.1,"NCBI","Streptophyta",206008,"Panicum hallii"
"290","GCA_001974805.1","OMO50966.1"," -"," PTHR12848.orig.30.pi"," -",0,1672.3,0.1,0,1671.9,0.1,"NCBI","Streptophyta",210143,"Corchorus capsularis"
"291","GCA_964270275.1","CAL9057660.1"," -"," PTHR12848.orig.30.pi"," -",0,1623.4,0,0,1623,0,"NCBI","Streptophyta",213591,"Musa banksii"
"292","GCA_964270305.1","CAL9118919.1"," -"," PTHR12848.orig.30.pi"," -",0,1624.2,0,0,1623.8,0,"NCBI","Streptophyta",214685,"Musa acuminata var. zebrina"
"293","GCA_023529315.1","KAI3841379.1"," -"," PTHR12848.orig.30.pi"," -",0,1619.5,0,0,1619.1,0,"NCBI","Streptophyta",215227,"Papaver bracteatum"
"294","GCA_028386065.3","KAJ4841471.1"," -"," PTHR12848.orig.30.pi"," -",0,1498.8,0,0,1497.5,0,"NCBI","Streptophyta",218843,"Turnera subulata"
"295","GCA_002738505.1","PIA58080.1"," -"," PTHR12848.orig.30.pi"," -",0,1544.9,0,0,1308.9,0,"NCBI","Streptophyta",218851,"Aquilegia coerulea"
"296","GCA_964270295.1","CAL9098046.1"," -"," PTHR12848.orig.30.pi"," -",0,1622.6,0,0,1622.2,0,"NCBI","Streptophyta",228183,"Musa textilis"
"297","GCA_040955855.1","KAL1193809.1"," -"," PTHR12848.orig.30.pi"," -",0,1619.7,0,0,1619.2,0,"NCBI","Streptophyta",228776,"Cardamine amara subsp. amara"
"298","GCA_020921065.1","KAH7844610.1"," -"," PTHR12848.orig.30.pi"," -",0,1658.7,0,0,1658.3,0,"NCBI","Streptophyta",229202,"Vaccinium darrowii"
"299","GCA_035582445.1","KAK4749523.1"," -"," PTHR12848.orig.30.pi"," -",0,1592.5,0,0,1592.1,0,"NCBI","Streptophyta",236973,"Trapa incisa"
"300","GCA_964030465.3","CAL4904615.1"," -"," PTHR12848.orig.30.pi"," -",0,1632,0,0,1631.6,0,"NCBI","Streptophyta",240449,"Urochloa decumbens"
"301","GCA_034509755.1","KAK4359256.1"," -"," PTHR12848.orig.30.pi"," -",0,1651.8,0,0,1651.3,0,"NCBI","Streptophyta",243964,"Anisodus tanguticus"
"302","GCA_963978565.1","CAK9319824.1"," -"," PTHR12848.orig.30.pi"," -",0,1654.8,0,0,1654.4,0,"NCBI","Streptophyta",252529,"Citrullus colocynthis"
"303","GCA_015680905.1","KAF9595650.1"," -"," PTHR12848.orig.30.pi"," -",0,1526.1,0,0,1525.7,0,"NCBI","Streptophyta",261450,"Coptis chinensis"
"304","GCA_003952965.2","KAB1224581.1"," -"," PTHR12848.orig.30.pi"," -",0,1635,0,0,1634.6,0,"NCBI","Streptophyta",262757,"Morella rubra"
"305","GCA_009746105.1","KAE9447561.1"," -"," PTHR12848.orig.30.pi"," -",0,1348,0,0,1346.1,0,"NCBI","Streptophyta",262921,"Rhododendron williamsianum"
"306","GCA_003260385.1","RAL52036.1"," -"," PTHR12848.orig.30.pi"," -",0,1627.4,0,0,1627,0,"NCBI","Streptophyta",267555,"Cuscuta australis"
"307","GCA_028583415.1","KAJ4978640.1"," -"," PTHR12848.orig.30.pi"," -",0,1661.4,0,0,1661,0,"NCBI","Streptophyta",273540,"Protea cynaroides"
