tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
CAK82808.1,-,PTHR19842.orig.30.pi,-,0.043,13.8,0.2,0.045,13.7,0.2
CAK92785.1,-,PTHR19842.orig.30.pi,-,0.061,13.3,1.7,0.5,10.3,1.7
CAK94055.1,-,PTHR19842.orig.30.pi,-,0.067,13.2,0.0,0.18,11.7,0.0
CAK75917.1,-,PTHR19842.orig.30.pi,-,0.068,13.1,0.0,0.068,13.1,0.0
CAK89658.1,-,PTHR19842.orig.30.pi,-,0.09,12.7,0.2,0.11,12.5,0.2
CAK73752.1,-,PTHR19842.orig.30.pi,-,0.1,12.6,0.0,2.7,7.9,0.0
CAK62540.1,-,PTHR19842.orig.30.pi,-,0.11,12.4,0.0,0.87,9.5,0.0
CAK82039.1,-,PTHR19842.orig.30.pi,-,0.13,12.2,4.9,0.022,14.7,5.5
CAK61207.1,-,PTHR19842.orig.30.pi,-,0.14,12.1,0.0,0.35,10.8,0.0
CAK94835.1,-,PTHR19842.orig.30.pi,-,0.16,11.9,1.0,5.3,6.9,0.0
CAK72878.1,-,PTHR19842.orig.30.pi,-,0.18,11.8,1.9,0.22,11.4,1.5
CAK88387.1,-,PTHR19842.orig.30.pi,-,0.23,11.4,2.0,0.79,9.6,2.0
CAK64357.1,-,PTHR19842.orig.30.pi,-,0.23,11.4,0.0,0.22,11.4,0.0
CAK80532.1,-,PTHR19842.orig.30.pi,-,0.25,11.3,3.8,2.8,7.8,2.5
CAK75745.1,-,PTHR19842.orig.30.pi,-,0.26,11.2,9.0,0.99,9.3,9.0
CAK79040.1,-,PTHR19842.orig.30.pi,-,0.27,11.2,0.1,1.8,8.5,0.1
CAK83853.1,-,PTHR19842.orig.30.pi,-,0.27,11.1,1.5,0.45,10.5,1.4
CAK58011.1,-,PTHR19842.orig.30.pi,-,0.28,11.1,1.8,0.5,10.3,1.6
CAK59405.1,-,PTHR19842.orig.30.pi,-,0.29,11.1,0.0,1.2,9.0,0.0
CAK76647.1,-,PTHR19842.orig.30.pi,-,0.4,10.6,1.1,0.56,10.1,0.3
CAK71934.1,-,PTHR19842.orig.30.pi,-,0.4,10.6,3.6,1.1,9.2,1.7
CAK74874.1,-,PTHR19842.orig.30.pi,-,0.53,10.2,2.1,2.0,8.3,1.7
CAK83757.1,-,PTHR19842.orig.30.pi,-,0.76,9.7,3.5,1.2,9.0,2.8
CAK74601.1,-,PTHR19842.orig.30.pi,-,1.8,8.5,2.4,34.0,4.3,0.2
CAK89249.1,-,PTHR19842.orig.30.pi,-,3.2,7.6,8.5,8.7,6.2,7.7
CAK82780.1,-,PTHR19842.orig.30.pi,-,6.4,6.7,9.1,20.0,5.0,1.8
CAK67319.1,-,PTHR19842.orig.30.pi,-,9.4,6.1,8.1,72.0,3.2,8.1
KNC36898.1,-,PTHR19842.orig.30.pi,-,1.8e-29,100.2,0.0,6e-13,45.9,0.1
KNC36231.1,-,PTHR19842.orig.30.pi,-,1.3e-25,87.5,0.7,4.4e-10,36.5,0.0
KNC35765.1,-,PTHR19842.orig.30.pi,-,3.6e-25,86.0,0.2,5.5e-19,65.7,4.6
KNC36234.1,-,PTHR19842.orig.30.pi,-,4e-23,79.3,3.0,3.4e-15,53.2,2.1
KNC37763.1,-,PTHR19842.orig.30.pi,-,4.2e-21,72.7,9.0,2.3e-18,63.7,9.0
KNC35826.1,-,PTHR19842.orig.30.pi,-,6.2e-20,68.8,3.2,3.6e-12,43.3,0.6
KNC35982.1,-,PTHR19842.orig.30.pi,-,2.1e-17,60.5,2.2,5.1e-11,39.5,1.5
KNC37729.1,-,PTHR19842.orig.30.pi,-,3.7e-13,46.6,0.1,1e-06,25.4,0.1
KNC37085.1,-,PTHR19842.orig.30.pi,-,2.1e-12,44.1,0.2,2.7e-12,43.7,0.2
KNC36161.1,-,PTHR19842.orig.30.pi,-,2.5e-12,43.8,4.4,8.8e-07,25.6,1.9
KNC37258.1,-,PTHR19842.orig.30.pi,-,1.6e-11,41.2,0.1,2e-11,40.8,0.1
KNC36948.1,-,PTHR19842.orig.30.pi,-,8.7e-11,38.8,0.4,5.7e-09,32.8,0.4
KNC35582.1,-,PTHR19842.orig.30.pi,-,9.6e-11,38.6,1.4,4.6e-07,26.5,9.7
KNC37723.1,-,PTHR19842.orig.30.pi,-,3.7e-10,36.7,0.0,0.00032,17.2,0.0
KNC37508.1,-,PTHR19842.orig.30.pi,-,4.1e-07,26.7,0.0,0.0012,15.3,0.0
KNC38111.1,-,PTHR19842.orig.30.pi,-,4.4e-07,26.6,1.5,6.5e-07,26.0,1.4
KNC37831.1,-,PTHR19842.orig.30.pi,-,6.5e-07,26.1,0.0,1.2e-06,25.2,0.0
KNC36743.1,-,PTHR19842.orig.30.pi,-,1.5e-06,24.9,0.0,5.6e-05,19.7,0.0
KNC37988.1,-,PTHR19842.orig.30.pi,-,7.5e-06,22.5,4.8,7.5e-06,22.5,4.8
KNC35564.1,-,PTHR19842.orig.30.pi,-,1.2e-05,21.8,0.1,0.015,11.7,0.0
KNC38020.1,-,PTHR19842.orig.30.pi,-,0.00053,16.5,0.0,0.00053,16.5,0.0
KNC38158.1,-,PTHR19842.orig.30.pi,-,0.00082,15.9,4.7,0.001,15.5,4.7
KNC37866.1,-,PTHR19842.orig.30.pi,-,0.0011,15.5,7.0,0.0037,13.7,6.3
KNC36300.1,-,PTHR19842.orig.30.pi,-,3.0,4.2,7.5,16.0,1.8,6.5
KNG77212.1,-,PTHR19842.orig.30.pi,-,8.2e-39,131.5,7.4,4.2e-18,63.5,0.1
KNG78701.1,-,PTHR19842.orig.30.pi,-,4.3e-29,99.6,5.5,3.9e-17,60.3,1.8
KNG76557.1,-,PTHR19842.orig.30.pi,-,2.2e-28,97.3,8.0,7.5e-10,36.3,0.0
KNG77096.1,-,PTHR19842.orig.30.pi,-,1e-25,88.5,1.8,4.7e-15,53.5,0.1
KNG77653.1,-,PTHR19842.orig.30.pi,-,4.5e-25,86.4,1.0,1e-18,65.5,5.0
KNG75904.1,-,PTHR19842.orig.30.pi,-,8.6e-24,82.2,0.0,1.8e-23,81.1,0.0
KNG78506.1,-,PTHR19842.orig.30.pi,-,1e-23,81.9,1.1,5.1e-11,40.2,0.0
KNG74153.1,-,PTHR19842.orig.30.pi,-,4.4e-23,79.8,0.2,1e-18,65.5,1.1
KNG73921.1,-,PTHR19842.orig.30.pi,-,7.1e-23,79.1,4.4,6e-15,53.1,1.9
KNG74137.1,-,PTHR19842.orig.30.pi,-,3.6e-22,76.8,6.0,1.4e-12,45.3,0.6
KNG74618.1,-,PTHR19842.orig.30.pi,-,7.6e-22,75.8,4.3,2.9e-15,54.2,2.8
KNG74743.1,-,PTHR19842.orig.30.pi,-,1.8e-21,74.5,1.0,5.7e-11,40.0,0.1
KNG74159.1,-,PTHR19842.orig.30.pi,-,3.2e-21,73.7,6.9,1.1e-11,42.4,0.1
KNG77019.1,-,PTHR19842.orig.30.pi,-,1.5e-19,68.2,2.1,5.9e-17,59.7,2.0
KNG75643.1,-,PTHR19842.orig.30.pi,-,1.9e-19,67.9,2.0,1.1e-11,42.4,1.5
KNG77825.1,-,PTHR19842.orig.30.pi,-,1.6e-17,61.6,0.0,4.6e-09,33.8,0.0
KNG74759.1,-,PTHR19842.orig.30.pi,-,8.3e-17,59.2,6.8,1.8e-07,28.5,0.0
KNG77441.1,-,PTHR19842.orig.30.pi,-,3.1e-16,57.3,1.5,8.2e-09,32.9,0.1
KNG74000.1,-,PTHR19842.orig.30.pi,-,1.2e-15,55.4,0.0,2.5e-06,24.8,0.1
KNG77668.1,-,PTHR19842.orig.30.pi,-,2.4e-15,54.4,7.0,5.5e-09,33.5,2.5
KNG75775.1,-,PTHR19842.orig.30.pi,-,9e-15,52.5,0.1,2.9e-08,31.1,0.0
KNG74027.1,-,PTHR19842.orig.30.pi,-,2.6e-14,51.0,9.6,2.6e-14,51.0,9.6
KNG75201.1,-,PTHR19842.orig.30.pi,-,3.1e-14,50.8,5.5,2.2e-11,41.4,8.2
KNG78346.1,-,PTHR19842.orig.30.pi,-,4e-14,50.4,1.9,2.3e-12,44.6,0.3
KNG76013.1,-,PTHR19842.orig.30.pi,-,6e-13,46.5,4.7,2e-09,35.0,6.1
KNG75302.1,-,PTHR19842.orig.30.pi,-,1.8e-12,45.0,0.4,2.3e-10,38.0,0.8
KNG77774.1,-,PTHR19842.orig.30.pi,-,4.2e-12,43.7,4.5,1.4e-06,25.6,1.9
KNG76465.1,-,PTHR19842.orig.30.pi,-,2.2e-11,41.4,0.2,2.2e-11,41.4,0.2
KNG74777.1,-,PTHR19842.orig.30.pi,-,3.1e-11,40.9,0.8,3.1e-11,40.9,0.8
KNG75844.1,-,PTHR19842.orig.30.pi,-,5.5e-11,40.1,0.1,8.8e-11,39.4,0.1
KNG75797.1,-,PTHR19842.orig.30.pi,-,7.4e-11,39.7,0.1,5.4e-10,36.8,0.1
KNG76741.1,-,PTHR19842.orig.30.pi,-,2.3e-10,38.1,1.8,1.1e-06,26.0,0.1
KNG77007.1,-,PTHR19842.orig.30.pi,-,1.7e-09,35.2,0.9,1.7e-09,35.2,0.9
KNG77487.1,-,PTHR19842.orig.30.pi,-,1.5e-08,32.0,7.2,5.1e-07,27.0,4.6
KNG76005.1,-,PTHR19842.orig.30.pi,-,6e-08,30.1,2.4,4.1e-06,24.1,2.3
KNG74150.1,-,PTHR19842.orig.30.pi,-,5.4e-07,27.0,7.8,1.6e-05,22.1,2.2
KNG75401.1,-,PTHR19842.orig.30.pi,-,5.6e-07,26.9,0.4,4.8e-05,20.6,0.2
KNG74242.1,-,PTHR19842.orig.30.pi,-,1e-06,26.0,5.6,1.9e-05,21.9,2.8
KNG75399.1,-,PTHR19842.orig.30.pi,-,2.4e-06,24.8,0.4,5.6e-06,23.6,0.4
KNG77919.1,-,PTHR19842.orig.30.pi,-,7.8e-06,23.1,0.0,9.5e-05,19.6,0.0
KNG78193.1,-,PTHR19842.orig.30.pi,-,0.00083,16.5,0.2,0.0031,14.6,0.0
KNG75637.1,-,PTHR19842.orig.30.pi,-,0.0012,15.9,2.1,0.057,10.4,2.0
KNG75727.1,-,PTHR19842.orig.30.pi,-,0.0014,15.8,1.2,0.0014,15.8,1.2
KNG75066.1,-,PTHR19842.orig.30.pi,-,0.0025,14.9,0.0,0.012,12.7,0.0
KNG78855.1,-,PTHR19842.orig.30.pi,-,0.0034,14.5,0.0,0.0036,14.4,0.0
KNG77535.1,-,PTHR19842.orig.30.pi,-,0.0042,14.2,1.4,0.047,10.7,6.3
KNG76492.1,-,PTHR19842.orig.30.pi,-,0.016,12.3,0.0,0.018,12.1,0.0
KNG78331.1,-,PTHR19842.orig.30.pi,-,0.029,11.4,0.0,0.035,11.1,0.0
KNG76423.1,-,PTHR19842.orig.30.pi,-,0.047,10.7,1.5,0.53,7.3,9.7
KNG74225.1,-,PTHR19842.orig.30.pi,-,0.45,7.5,9.8,0.11,9.5,5.4
EAR83183.2,-,PTHR19842.orig.30.pi,-,2e-160,531.0,4.5,1e-27,97.4,1.2
EAR91526.1,-,PTHR19842.orig.30.pi,-,6e-146,484.6,2.8,5.4e-34,118.1,4.6
EWS73467.1,-,PTHR19842.orig.30.pi,-,4e-145,480.2,7.8,2.2e-23,83.2,0.1
EAR93807.2,-,PTHR19842.orig.30.pi,-,9e-137,452.9,9.4,8.3e-21,74.7,2.5
EAR94003.2,-,PTHR19842.orig.30.pi,-,1e-135,448.9,9.9,4.8e-20,72.2,7.6
EAR99291.2,-,PTHR19842.orig.30.pi,-,3e-128,425.7,1.6,7e-30,104.6,2.2
EAR83186.3,-,PTHR19842.orig.30.pi,-,1e-126,416.5,2.6,2.1e-34,119.4,5.1
EAR89299.2,-,PTHR19842.orig.30.pi,-,8e-122,405.5,3.7,3.4e-22,79.3,4.7
EAR81915.1,-,PTHR19842.orig.30.pi,-,5e-122,403.9,9.2,1.3e-30,107.0,1.8
EAR81629.2,-,PTHR19842.orig.30.pi,-,8e-119,395.1,3.1,3.9e-25,89.0,0.1
EAR83189.2,-,PTHR19842.orig.30.pi,-,9e-119,393.2,7.2,5.2e-34,118.1,1.3
EWS75002.1,-,PTHR19842.orig.30.pi,-,7e-115,382.0,0.8,5e-24,85.3,2.1
EAR84617.2,-,PTHR19842.orig.30.pi,-,6e-107,356.4,9.3,1.2e-30,107.0,3.1
EAR83187.2,-,PTHR19842.orig.30.pi,-,9e-105,349.0,1.1,3.4e-30,105.6,6.9
EAR83188.2,-,PTHR19842.orig.30.pi,-,3e-102,339.0,0.6,7.6e-44,150.4,5.1
EAR81914.2,-,PTHR19842.orig.30.pi,-,1.7e-96,323.5,0.1,2.5e-39,135.6,4.0
EAR95210.2,-,PTHR19842.orig.30.pi,-,3.2e-82,276.6,8.8,7.4e-16,58.5,0.8
EAS01237.2,-,PTHR19842.orig.30.pi,-,1.2e-80,271.4,5.6,1.5e-80,271.1,5.6
EWS73007.1,-,PTHR19842.orig.30.pi,-,1.4e-78,264.6,5.9,1.5e-78,264.5,5.9
EAR97578.2,-,PTHR19842.orig.30.pi,-,4.5e-78,262.9,0.1,2.8e-33,115.7,8.6
EWS74749.1,-,PTHR19842.orig.30.pi,-,9.1e-78,261.9,5.8,1.2e-77,261.5,5.8
EAS05501.2,-,PTHR19842.orig.30.pi,-,9.7e-75,252.0,8.4,1.4e-21,77.3,3.7
EAR91599.2,-,PTHR19842.orig.30.pi,-,5.7e-74,249.4,7.0,4.3e-23,82.2,0.2
EAS03560.2,-,PTHR19842.orig.30.pi,-,1.6e-73,248.0,6.6,3e-24,86.0,0.6
EAR98147.1,-,PTHR19842.orig.30.pi,-,3e-64,217.5,5.8,1.1e-29,103.9,3.8
EAS07055.1,-,PTHR19842.orig.30.pi,-,3.8e-63,213.9,1.8,1.4e-21,77.3,0.7
EAR89883.2,-,PTHR19842.orig.30.pi,-,2.2e-62,211.4,0.3,6.9e-19,68.4,0.0
EAR94225.2,-,PTHR19842.orig.30.pi,-,7.8e-55,186.6,6.1,1.2e-12,47.9,5.8
EAR98294.1,-,PTHR19842.orig.30.pi,-,5.7e-54,183.7,9.7,3.7e-18,66.0,1.6
EAR93869.2,-,PTHR19842.orig.30.pi,-,3.9e-53,181.0,2.3,1.2e-18,67.7,4.8
EAR99879.2,-,PTHR19842.orig.30.pi,-,1.6e-52,179.0,7.2,1.4e-22,80.5,4.8
EAS01556.2,-,PTHR19842.orig.30.pi,-,1.1e-51,176.1,6.8,1.2e-23,84.1,2.0
EAR84625.2,-,PTHR19842.orig.30.pi,-,3.4e-51,174.6,1.7,4.9e-15,55.8,0.3
EAS00206.2,-,PTHR19842.orig.30.pi,-,1.4e-50,172.6,8.6,1.8e-22,80.2,4.2
EAS05106.2,-,PTHR19842.orig.30.pi,-,2.1e-50,172.0,3.4,1e-14,54.7,0.0
EAS00289.2,-,PTHR19842.orig.30.pi,-,1.3e-46,159.5,0.0,2e-24,86.7,0.0
EAR94663.3,-,PTHR19842.orig.30.pi,-,5.7e-44,150.9,0.9,7.3e-22,78.2,0.9
EAR84005.1,-,PTHR19842.orig.30.pi,-,2.4e-43,148.8,8.2,1e-14,54.8,0.7
EAS03681.2,-,PTHR19842.orig.30.pi,-,1.7e-42,146.0,4.9,4.2e-15,56.0,0.0
EAS04901.1,-,PTHR19842.orig.30.pi,-,2e-41,142.5,6.0,9.3e-20,71.3,0.8
EAS06667.1,-,PTHR19842.orig.30.pi,-,1.2e-40,139.9,5.4,3.7e-19,69.3,0.5
EAS04992.2,-,PTHR19842.orig.30.pi,-,5.5e-37,127.9,1.7,4.3e-17,62.5,1.8
EAR82746.2,-,PTHR19842.orig.30.pi,-,1.7e-36,126.3,0.1,9.7e-22,77.8,0.2
EAR81867.2,-,PTHR19842.orig.30.pi,-,6.7e-36,124.3,9.2,3.6e-11,43.1,0.8
EAR85712.2,-,PTHR19842.orig.30.pi,-,6e-35,121.2,2.2,1.5e-11,44.4,0.2
EAR82115.1,-,PTHR19842.orig.30.pi,-,7.4e-35,120.9,5.1,8.2e-15,55.0,8.1
EAR86214.1,-,PTHR19842.orig.30.pi,-,2e-33,116.2,4.0,3.4e-10,39.9,0.0
EAS01921.1,-,PTHR19842.orig.30.pi,-,4e-33,115.2,1.3,2.7e-16,59.9,0.1
EAR96976.2,-,PTHR19842.orig.30.pi,-,5.9e-33,114.7,1.2,1.7e-24,86.8,7.9
EAR99424.2,-,PTHR19842.orig.30.pi,-,1.5e-32,113.3,0.1,8.3e-19,68.2,2.4
EAR94325.2,-,PTHR19842.orig.30.pi,-,3.2e-32,112.3,2.2,6.3e-08,32.4,1.0
EAR94270.1,-,PTHR19842.orig.30.pi,-,3.9e-32,112.0,2.1,3.4e-14,53.0,0.0
EAS01619.2,-,PTHR19842.orig.30.pi,-,6.9e-31,107.9,7.1,2.7e-10,40.2,0.1
EAS04549.1,-,PTHR19842.orig.30.pi,-,2.1e-30,106.3,3.0,1.3e-13,51.0,0.3
EAR90675.1,-,PTHR19842.orig.30.pi,-,9.8e-30,104.1,4.5,5e-16,59.0,3.2
EAR83674.2,-,PTHR19842.orig.30.pi,-,1e-29,104.0,0.0,1.6e-20,73.8,0.1
EAS03743.1,-,PTHR19842.orig.30.pi,-,1.1e-29,103.9,7.8,5.4e-10,39.2,5.8
EAS01217.1,-,PTHR19842.orig.30.pi,-,2.5e-29,102.7,0.5,4.6e-24,85.5,0.2
EAR95504.2,-,PTHR19842.orig.30.pi,-,6.8e-29,101.3,5.5,2.8e-07,30.3,0.0
EAR86429.1,-,PTHR19842.orig.30.pi,-,7.1e-29,101.3,0.0,4e-14,52.8,0.0
EAR82036.1,-,PTHR19842.orig.30.pi,-,1.2e-28,100.5,9.2,1.8e-12,47.4,3.5
EAS00278.2,-,PTHR19842.orig.30.pi,-,1.2e-28,100.5,2.7,2e-06,27.5,0.0
EAR94002.1,-,PTHR19842.orig.30.pi,-,3.6e-27,95.7,4.9,2.7e-16,59.9,0.0
EAS05699.1,-,PTHR19842.orig.30.pi,-,4e-27,95.5,0.3,2.5e-21,76.4,0.1
EAR97114.2,-,PTHR19842.orig.30.pi,-,7.4e-27,94.6,3.2,5.3e-15,55.7,0.6
EWS75142.1,-,PTHR19842.orig.30.pi,-,1.2e-26,93.9,0.0,2.1e-08,34.0,0.0
EAR93107.2,-,PTHR19842.orig.30.pi,-,1.2e-26,93.9,5.6,1.7e-17,63.8,0.4
EAS05346.1,-,PTHR19842.orig.30.pi,-,2.6e-26,92.8,8.3,1.3e-12,47.8,1.3
EAR85821.2,-,PTHR19842.orig.30.pi,-,2.5e-25,89.6,0.0,2.5e-11,43.6,0.0
EWS73892.1,-,PTHR19842.orig.30.pi,-,2.6e-25,89.5,6.9,8.6e-15,55.0,2.1
EAR84978.2,-,PTHR19842.orig.30.pi,-,3.6e-25,89.1,1.2,5.1e-12,45.9,0.2
EAS04404.1,-,PTHR19842.orig.30.pi,-,3.9e-25,89.0,9.5,2.8e-09,36.8,0.4
EAR85096.1,-,PTHR19842.orig.30.pi,-,1.9e-24,86.7,0.9,1e-18,67.9,0.0
EAS02996.1,-,PTHR19842.orig.30.pi,-,2.6e-24,86.2,1.3,1.4e-11,44.4,0.1
EAR85444.1,-,PTHR19842.orig.30.pi,-,3e-24,86.1,7.6,9.7e-13,48.2,4.4
EAR92324.3,-,PTHR19842.orig.30.pi,-,1.5e-23,83.8,1.1,3.1e-14,53.2,0.0
EWS71727.1,-,PTHR19842.orig.30.pi,-,5.1e-23,82.0,2.6,9.2e-07,28.6,0.1
EDK31369.2,-,PTHR19842.orig.30.pi,-,9.9e-23,81.1,6.2,1.1e-10,41.5,3.8
EAR85742.1,-,PTHR19842.orig.30.pi,-,1e-22,81.0,5.0,6.2e-09,35.7,0.8
EAR89590.2,-,PTHR19842.orig.30.pi,-,1.1e-22,80.9,1.5,2.2e-11,43.8,0.0
EAS06656.2,-,PTHR19842.orig.30.pi,-,1.2e-22,80.8,2.4,1.9e-12,47.3,0.1
EAR90970.2,-,PTHR19842.orig.30.pi,-,1.6e-22,80.3,3.2,4e-15,56.0,1.3
EAS04705.2,-,PTHR19842.orig.30.pi,-,1.8e-22,80.2,7.0,1.2e-13,51.2,2.3
EAR86950.2,-,PTHR19842.orig.30.pi,-,4.5e-22,78.9,3.1,8.1e-15,55.1,1.4
EAS05799.2,-,PTHR19842.orig.30.pi,-,6.9e-22,78.3,5.1,1.5e-11,44.3,0.3
EAR83743.1,-,PTHR19842.orig.30.pi,-,7.2e-22,78.2,6.5,4.1e-20,72.5,7.1
EAS04542.1,-,PTHR19842.orig.30.pi,-,7.3e-22,78.2,3.8,1.4e-11,44.4,1.5
EAR90087.1,-,PTHR19842.orig.30.pi,-,9.9e-22,77.8,8.7,2e-13,50.5,0.6
EAR83965.3,-,PTHR19842.orig.30.pi,-,1.3e-21,77.4,2.4,1.3e-10,41.2,0.5
EAS02859.1,-,PTHR19842.orig.30.pi,-,1.9e-21,76.9,8.1,2.4e-10,40.3,0.1
EAR85061.1,-,PTHR19842.orig.30.pi,-,2.9e-21,76.2,0.8,2.7e-10,40.2,0.3
EAS07712.3,-,PTHR19842.orig.30.pi,-,3.1e-21,76.1,9.2,1.1e-12,48.0,0.1
EAR83130.2,-,PTHR19842.orig.30.pi,-,3.4e-21,76.0,8.1,8.7e-16,58.2,0.9
EAR85755.1,-,PTHR19842.orig.30.pi,-,3.8e-21,75.9,0.0,4.4e-16,59.2,0.2
EAR88759.2,-,PTHR19842.orig.30.pi,-,7.4e-21,74.9,2.5,1.4e-13,51.0,3.7
EAR83662.2,-,PTHR19842.orig.30.pi,-,9.8e-21,74.5,6.3,2.5e-11,43.6,3.6
EAR97800.1,-,PTHR19842.orig.30.pi,-,1.3e-20,74.1,1.0,2.6e-20,73.1,0.9
EAR99792.1,-,PTHR19842.orig.30.pi,-,3.6e-20,72.7,0.1,2.5e-08,33.7,0.0
EAR92842.4,-,PTHR19842.orig.30.pi,-,5.7e-20,72.0,3.8,1.7e-15,57.3,0.3
EAR96887.2,-,PTHR19842.orig.30.pi,-,7.8e-20,71.5,0.7,1.9e-13,50.5,0.1
EAR90905.3,-,PTHR19842.orig.30.pi,-,9.6e-20,71.3,4.6,1.6e-10,40.9,0.1
EWS73565.1,-,PTHR19842.orig.30.pi,-,2.2e-19,70.0,0.3,2.5e-06,27.2,0.2
EAR99666.3,-,PTHR19842.orig.30.pi,-,2.3e-19,70.0,2.6,1.2e-18,67.6,2.5
EAR87263.1,-,PTHR19842.orig.30.pi,-,2.6e-19,69.8,1.2,7.8e-10,38.7,2.3
EAS07174.2,-,PTHR19842.orig.30.pi,-,2.8e-19,69.7,4.6,2.8e-11,43.4,0.4
EAR93528.1,-,PTHR19842.orig.30.pi,-,2.9e-19,69.6,0.1,2e-11,43.9,0.9
EAS04647.4,-,PTHR19842.orig.30.pi,-,3.4e-19,69.4,3.2,1.5e-13,50.9,9.6
EAR88051.2,-,PTHR19842.orig.30.pi,-,6.3e-19,68.6,0.6,8.1e-13,48.5,0.4
EAS04039.1,-,PTHR19842.orig.30.pi,-,7.6e-19,68.3,3.3,1.5e-13,50.9,1.1
EAR91938.2,-,PTHR19842.orig.30.pi,-,7.9e-19,68.2,7.6,2.1e-13,50.4,5.1
EAR84301.2,-,PTHR19842.orig.30.pi,-,1e-18,67.9,9.8,1.9e-07,30.8,3.9
EAS06726.2,-,PTHR19842.orig.30.pi,-,1.2e-18,67.7,3.8,1.3e-16,60.9,3.4
EAS03626.3,-,PTHR19842.orig.30.pi,-,1.2e-18,67.6,1.1,1.8e-10,40.8,9.5
EAR83072.2,-,PTHR19842.orig.30.pi,-,1.7e-18,67.2,6.6,5.1e-12,45.9,1.2
EAR86922.2,-,PTHR19842.orig.30.pi,-,1.9e-18,67.0,3.5,3e-17,63.1,3.5
EAR98537.2,-,PTHR19842.orig.30.pi,-,2e-18,66.9,1.2,1.4e-17,64.1,1.2
EDK31280.1,-,PTHR19842.orig.30.pi,-,2e-18,66.9,6.1,3.1e-13,49.9,5.2
EAR94565.2,-,PTHR19842.orig.30.pi,-,2.8e-18,66.4,0.2,9.4e-05,22.0,0.0
EAS04633.2,-,PTHR19842.orig.30.pi,-,3.7e-18,66.1,6.8,9.1e-16,58.2,5.3
EAR86929.1,-,PTHR19842.orig.30.pi,-,5.3e-18,65.5,2.4,3.3e-06,26.8,0.0
EAR92699.3,-,PTHR19842.orig.30.pi,-,1.1e-17,64.5,3.1,2.7e-07,30.3,0.9
EAR86559.2,-,PTHR19842.orig.30.pi,-,1.1e-17,64.5,0.1,2.2e-12,47.1,2.7
EAS07830.1,-,PTHR19842.orig.30.pi,-,1.9e-17,63.7,5.6,4.7e-14,52.6,2.1
EAR98050.2,-,PTHR19842.orig.30.pi,-,2.5e-17,63.3,4.4,1.8e-11,44.0,1.1
EAR95920.2,-,PTHR19842.orig.30.pi,-,2.6e-17,63.3,1.3,1.9e-05,24.2,1.1
EAR97055.2,-,PTHR19842.orig.30.pi,-,3e-17,63.0,0.6,3.4e-12,46.4,0.4
EAR94338.1,-,PTHR19842.orig.30.pi,-,3e-17,63.0,3.1,8.7e-16,58.2,1.9
EAS00369.1,-,PTHR19842.orig.30.pi,-,4.2e-17,62.6,0.0,1.3e-12,47.8,0.0
EAR85795.2,-,PTHR19842.orig.30.pi,-,4.5e-17,62.5,0.1,7.7e-16,58.4,0.0
EAR87697.1,-,PTHR19842.orig.30.pi,-,4.9e-17,62.3,0.0,3e-08,33.5,0.0
EAR93543.3,-,PTHR19842.orig.30.pi,-,2.1e-16,60.3,0.1,1.6e-10,41.0,0.2
EAR99282.2,-,PTHR19842.orig.30.pi,-,3.3e-16,59.6,7.2,1.6e-06,27.8,0.0
EAR95418.2,-,PTHR19842.orig.30.pi,-,3.4e-16,59.6,3.2,3.8e-08,33.1,0.1
EAR85264.2,-,PTHR19842.orig.30.pi,-,3.9e-16,59.4,0.2,1.9e-07,30.9,0.1
EAR94398.2,-,PTHR19842.orig.30.pi,-,4.5e-16,59.2,0.4,7.3e-12,45.4,1.0
EAR94043.2,-,PTHR19842.orig.30.pi,-,5e-16,59.0,0.9,4.5e-06,26.3,0.0
EAS01706.3,-,PTHR19842.orig.30.pi,-,5.1e-16,59.0,3.3,1.2e-08,34.8,0.0
EAR92086.1,-,PTHR19842.orig.30.pi,-,7e-16,58.5,7.5,3.6e-09,36.5,1.5
EAS04841.1,-,PTHR19842.orig.30.pi,-,9.3e-16,58.1,0.3,2.6e-15,56.7,0.3
EAR97028.3,-,PTHR19842.orig.30.pi,-,1e-15,58.0,0.2,1.1e-08,34.9,0.1
EAS01120.2,-,PTHR19842.orig.30.pi,-,1.2e-15,57.8,8.5,2.1e-13,50.4,7.0
EAR85690.2,-,PTHR19842.orig.30.pi,-,1.7e-15,57.3,6.2,1.7e-15,57.3,6.2
EAR85573.2,-,PTHR19842.orig.30.pi,-,2.6e-15,56.7,1.1,2.1e-06,27.4,0.2
EAS02900.1,-,PTHR19842.orig.30.pi,-,3.2e-15,56.4,0.0,3.2e-08,33.4,0.0
EWS71460.1,-,PTHR19842.orig.30.pi,-,3.5e-15,56.3,7.4,1.9e-08,34.1,8.9
EAS02896.2,-,PTHR19842.orig.30.pi,-,4.8e-15,55.8,0.7,4.8e-09,36.1,0.1
EAR96935.1,-,PTHR19842.orig.30.pi,-,7.3e-15,55.2,0.0,2.8e-06,27.0,0.0
EAR92035.2,-,PTHR19842.orig.30.pi,-,1.3e-14,54.4,2.0,1.2e-11,44.7,2.3
EAR90831.2,-,PTHR19842.orig.30.pi,-,1.4e-14,54.3,0.4,1.4e-14,54.3,0.4
EAR92988.2,-,PTHR19842.orig.30.pi,-,2e-14,53.8,1.5,2.9e-06,26.9,3.4
