tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
KNB43602.1,-,PTHR12848.orig.30.pi,-,2e-12,44.3,4.4,1.9e-07,27.9,3.1
KNB46051.1,-,PTHR12848.orig.30.pi,-,4.2e-12,43.3,3.9,5.7e-11,39.5,0.3
KNB42207.1,-,PTHR12848.orig.30.pi,-,5.9e-12,42.8,0.0,7.5e-12,42.5,0.0
KNB41449.1,-,PTHR12848.orig.30.pi,-,6.2e-12,42.7,0.0,9.6e-12,42.1,0.0
KNB45717.1,-,PTHR12848.orig.30.pi,-,1e-11,42.0,0.8,1.2e-11,41.8,0.8
KNB43804.1,-,PTHR12848.orig.30.pi,-,1.3e-11,41.7,0.0,3.9e-10,36.8,0.0
KNB43054.1,-,PTHR12848.orig.30.pi,-,3.7e-11,40.2,3.1,4.4e-05,20.0,1.3
KNB45286.1,-,PTHR12848.orig.30.pi,-,3.7e-11,40.2,0.1,4.8e-11,39.8,0.1
KNB45647.1,-,PTHR12848.orig.30.pi,-,6.3e-11,39.4,1.0,5.5e-08,29.7,0.1
KNB44673.1,-,PTHR12848.orig.30.pi,-,6.8e-11,39.3,0.1,1.1e-10,38.6,0.1
KNB42979.1,-,PTHR12848.orig.30.pi,-,2.7e-10,37.3,0.0,2.6e-06,24.1,0.0
KNB44373.1,-,PTHR12848.orig.30.pi,-,3.2e-10,37.1,5.2,3.2e-10,37.1,5.2
KNB42265.1,-,PTHR12848.orig.30.pi,-,4.7e-10,36.5,0.0,6.4e-10,36.1,0.0
KNB46286.1,-,PTHR12848.orig.30.pi,-,5e-10,36.4,0.1,6.3e-05,19.5,0.3
KNB45301.1,-,PTHR12848.orig.30.pi,-,5.2e-10,36.4,0.1,6.3e-10,36.1,0.1
KNB44770.1,-,PTHR12848.orig.30.pi,-,1.8e-09,34.6,0.4,4.7e-09,33.2,0.4
KNB45728.1,-,PTHR12848.orig.30.pi,-,1.8e-09,34.5,0.0,0.00016,18.2,0.0
KNB45430.1,-,PTHR12848.orig.30.pi,-,2.5e-09,34.1,0.4,1.6e-06,24.8,0.0
KNB44445.1,-,PTHR12848.orig.30.pi,-,3e-09,33.8,2.1,3.7e-09,33.5,2.1
KNB43258.1,-,PTHR12848.orig.30.pi,-,6e-09,32.8,1.3,3.2e-08,30.4,1.3
KNB46790.1,-,PTHR12848.orig.30.pi,-,7e-09,32.6,7.6,9.7e-09,32.2,7.6
KNB41538.1,-,PTHR12848.orig.30.pi,-,1.1e-08,32.0,0.5,1.4e-08,31.6,0.5
KNB46098.1,-,PTHR12848.orig.30.pi,-,1.3e-08,31.7,0.0,2e-07,27.8,0.0
KNB42881.1,-,PTHR12848.orig.30.pi,-,2.5e-08,30.8,0.2,3.3e-08,30.4,0.2
KNB44702.1,-,PTHR12848.orig.30.pi,-,2.6e-08,30.7,0.0,5.2e-08,29.7,0.0
KNB44976.1,-,PTHR12848.orig.30.pi,-,1.2e-07,28.5,0.0,1.5e-07,28.2,0.0
KNB45739.1,-,PTHR12848.orig.30.pi,-,1.8e-07,28.0,0.0,2.4e-07,27.5,0.0
KNB45801.1,-,PTHR12848.orig.30.pi,-,2.1e-07,27.7,0.4,1.7e-05,21.4,0.2
KNB42743.1,-,PTHR12848.orig.30.pi,-,3.3e-07,27.1,0.0,4.5e-05,20.0,0.0
KNB45176.1,-,PTHR12848.orig.30.pi,-,3.8e-07,26.9,0.0,6.8e-07,26.0,0.0
KNB43003.1,-,PTHR12848.orig.30.pi,-,7.6e-07,25.9,0.4,0.00015,18.3,0.0
KNB45872.1,-,PTHR12848.orig.30.pi,-,7.8e-07,25.8,0.0,0.00025,17.6,0.0
KNB41629.1,-,PTHR12848.orig.30.pi,-,8.6e-07,25.7,0.3,1e-06,25.5,0.3
KNB44369.1,-,PTHR12848.orig.30.pi,-,9.5e-07,25.6,0.8,2.9e-06,24.0,0.8
KNB46296.1,-,PTHR12848.orig.30.pi,-,2.8e-06,24.0,0.0,0.0013,15.2,0.0
KNB44172.1,-,PTHR12848.orig.30.pi,-,2.9e-06,23.9,0.4,0.0049,13.3,0.1
KNB43941.1,-,PTHR12848.orig.30.pi,-,5.5e-06,23.0,0.0,1.2e-05,21.9,0.0
KNB45791.1,-,PTHR12848.orig.30.pi,-,1.4e-05,21.7,4.4,0.16,8.2,0.0
KNB46800.1,-,PTHR12848.orig.30.pi,-,1.5e-05,21.6,0.1,1.5e-05,21.6,0.1
KNB44407.1,-,PTHR12848.orig.30.pi,-,1.8e-05,21.3,0.0,2.3e-05,21.0,0.0
KNB42450.1,-,PTHR12848.orig.30.pi,-,2.4e-05,20.9,0.1,3.2e-05,20.5,0.1
KNB45236.1,-,PTHR12848.orig.30.pi,-,2.8e-05,20.7,0.2,3.8e-05,20.3,0.2
KNB43830.1,-,PTHR12848.orig.30.pi,-,2.9e-05,20.6,0.0,3.2e-05,20.5,0.0
KNB45166.1,-,PTHR12848.orig.30.pi,-,3.8e-05,20.2,0.0,0.00023,17.6,0.0
KNB42689.1,-,PTHR12848.orig.30.pi,-,5.6e-05,19.7,0.1,8.3e-05,19.1,0.1
KNB45858.1,-,PTHR12848.orig.30.pi,-,6.4e-05,19.5,0.0,7.9e-05,19.2,0.0
KNB42473.1,-,PTHR12848.orig.30.pi,-,7.9e-05,19.2,0.0,8.5e-05,19.1,0.0
KNB42742.1,-,PTHR12848.orig.30.pi,-,0.00013,18.5,0.0,0.00024,17.6,0.0
KNB44804.1,-,PTHR12848.orig.30.pi,-,0.00013,18.5,0.1,0.089,9.1,0.0
KNB45986.1,-,PTHR12848.orig.30.pi,-,0.00015,18.2,4.4,0.00069,16.1,4.4
KNB44877.1,-,PTHR12848.orig.30.pi,-,0.00023,17.6,0.0,0.0081,12.5,0.0
KNB43448.1,-,PTHR12848.orig.30.pi,-,0.00034,17.1,0.3,0.00037,17.0,0.3
KNB42688.1,-,PTHR12848.orig.30.pi,-,0.00038,16.9,0.0,0.0004,16.9,0.0
KNB45783.1,-,PTHR12848.orig.30.pi,-,0.00047,16.6,0.4,0.0035,13.7,0.1
KNB44063.1,-,PTHR12848.orig.30.pi,-,0.00053,16.5,0.0,0.0041,13.5,0.0
KNB41768.1,-,PTHR12848.orig.30.pi,-,0.00054,16.4,0.5,0.0011,15.4,0.0
KNB42729.1,-,PTHR12848.orig.30.pi,-,0.00071,16.0,0.1,0.00071,16.0,0.1
KNB42910.1,-,PTHR12848.orig.30.pi,-,0.00084,15.8,0.1,0.00097,15.6,0.1
KNB42430.1,-,PTHR12848.orig.30.pi,-,0.0011,15.4,0.3,0.0013,15.2,0.3
KNB44288.1,-,PTHR12848.orig.30.pi,-,0.0012,15.3,0.4,0.0018,14.7,0.4
KNB46255.1,-,PTHR12848.orig.30.pi,-,0.0015,14.9,0.4,0.0044,13.4,0.4
KNB43765.1,-,PTHR12848.orig.30.pi,-,0.0016,14.9,0.4,0.0019,14.6,0.2
KNB46710.1,-,PTHR12848.orig.30.pi,-,0.0016,14.9,1.9,0.0023,14.3,1.9
KNB43623.1,-,PTHR12848.orig.30.pi,-,0.0017,14.8,0.0,0.0017,14.8,0.0
KNB44808.1,-,PTHR12848.orig.30.pi,-,0.0023,14.4,0.1,0.0023,14.3,0.1
KNB44316.1,-,PTHR12848.orig.30.pi,-,0.0024,14.3,0.0,0.064,9.6,0.0
KNB46433.1,-,PTHR12848.orig.30.pi,-,0.0024,14.3,0.1,0.0032,13.9,0.1
KNB43523.1,-,PTHR12848.orig.30.pi,-,0.0028,14.1,0.0,0.012,12.0,0.0
KNB46394.1,-,PTHR12848.orig.30.pi,-,0.0031,13.9,0.1,0.0035,13.8,0.1
KNB41770.1,-,PTHR12848.orig.30.pi,-,0.0059,13.0,0.0,0.016,11.6,0.0
KNB45393.1,-,PTHR12848.orig.30.pi,-,0.0072,12.7,0.0,0.0072,12.7,0.0
KNB41826.1,-,PTHR12848.orig.30.pi,-,0.0099,12.2,0.1,0.081,9.2,0.0
KNB45394.1,-,PTHR12848.orig.30.pi,-,0.012,11.9,0.0,0.014,11.7,0.0
KNB45253.1,-,PTHR12848.orig.30.pi,-,0.014,11.8,0.0,0.022,11.1,0.0
KNB43838.1,-,PTHR12848.orig.30.pi,-,0.016,11.6,0.6,0.049,10.0,0.6
KNB44185.1,-,PTHR12848.orig.30.pi,-,0.026,10.9,0.0,0.028,10.8,0.0
KNB46336.1,-,PTHR12848.orig.30.pi,-,0.033,10.5,0.0,0.038,10.3,0.0
KNB44180.1,-,PTHR12848.orig.30.pi,-,0.034,10.5,0.1,0.037,10.4,0.1
KNB42962.1,-,PTHR12848.orig.30.pi,-,0.039,10.3,0.5,0.043,10.1,0.5
KNB44398.1,-,PTHR12848.orig.30.pi,-,0.039,10.3,0.1,0.043,10.1,0.1
KNB45860.1,-,PTHR12848.orig.30.pi,-,0.045,10.1,0.1,0.058,9.7,0.1
KNB45332.1,-,PTHR12848.orig.30.pi,-,0.093,9.0,2.0,0.1,8.9,2.0
KNB41311.1,-,PTHR12848.orig.30.pi,-,0.11,8.8,1.9,0.11,8.8,1.9
KNB44873.1,-,PTHR12848.orig.30.pi,-,0.12,8.7,2.7,0.12,8.6,2.7
KNB45864.1,-,PTHR12848.orig.30.pi,-,0.22,7.8,4.8,0.24,7.7,4.8
KNB44778.1,-,PTHR12848.orig.30.pi,-,0.4,6.9,0.9,0.5,6.6,0.9
KNB41778.1,-,PTHR12848.orig.30.pi,-,1.4,5.1,9.9,2.0,4.6,9.9
KNB46350.1,-,PTHR12848.orig.30.pi,-,1.6,4.9,3.9,1.6,4.9,3.9
KNB41460.1,-,PTHR12848.orig.30.pi,-,4.2,3.5,1.1,5.0,3.3,1.1
KAG2533368.1,-,PTHR12848.orig.30.pi,-,2.1e-73,247.2,0.1,2.5e-73,246.9,0.1
KAG2533303.1,-,PTHR12848.orig.30.pi,-,1.8e-49,167.9,0.0,2.3e-49,167.5,0.0
KAG2533477.1,-,PTHR12848.orig.30.pi,-,5.8e-22,76.7,7.9,5.2e-11,40.5,0.2
KAG2519945.1,-,PTHR12848.orig.30.pi,-,4.7e-19,67.1,1.2,1.9e-09,35.3,0.1
KAG2508575.1,-,PTHR12848.orig.30.pi,-,4.7e-18,63.8,4.5,3.6e-12,44.3,0.5
KAG2517357.1,-,PTHR12848.orig.30.pi,-,5.6e-18,63.5,9.8,1.6e-17,62.1,9.8
KAG2523896.1,-,PTHR12848.orig.30.pi,-,2.7e-17,61.3,0.7,5.7e-16,56.9,0.7
KAG2529804.1,-,PTHR12848.orig.30.pi,-,2.9e-17,61.2,0.2,3.7e-17,60.8,0.2
KAG2531626.1,-,PTHR12848.orig.30.pi,-,5.9e-17,60.2,0.0,7.2e-06,23.4,0.0
KAG2511023.1,-,PTHR12848.orig.30.pi,-,1.3e-16,59.0,0.0,1.7e-09,35.5,0.0
KAG2519237.1,-,PTHR12848.orig.30.pi,-,2.5e-16,58.1,0.2,1.7e-08,32.1,0.2
KAG2522442.1,-,PTHR12848.orig.30.pi,-,3.7e-16,57.5,1.5,6.8e-09,33.5,0.2
KAG2529246.1,-,PTHR12848.orig.30.pi,-,7.2e-16,56.6,0.0,4.7e-15,53.9,0.0
KAG2524499.1,-,PTHR12848.orig.30.pi,-,3.3e-15,54.4,2.5,3.3e-15,54.4,2.5
KAG2527440.1,-,PTHR12848.orig.30.pi,-,6.1e-15,53.5,5.6,2.1e-08,31.8,2.3
KAG2528269.1,-,PTHR12848.orig.30.pi,-,1.5e-14,52.2,0.0,9.4e-13,46.2,0.0
KAG2529003.1,-,PTHR12848.orig.30.pi,-,1.6e-14,52.1,0.1,7.8e-07,26.6,0.1
KAG2531011.1,-,PTHR12848.orig.30.pi,-,3.9e-14,50.8,0.3,2.6e-13,48.1,0.3
KAG2531406.1,-,PTHR12848.orig.30.pi,-,4.8e-14,50.5,0.0,8.2e-14,49.8,0.0
KAG2532517.1,-,PTHR12848.orig.30.pi,-,4.8e-14,50.5,0.1,1.8e-13,48.6,0.3
KAG2523795.1,-,PTHR12848.orig.30.pi,-,6.7e-14,50.0,1.5,5e-12,43.8,0.3
KAG2507438.1,-,PTHR12848.orig.30.pi,-,6.7e-14,50.0,0.1,1.2e-13,49.2,0.1
KAG2526768.1,-,PTHR12848.orig.30.pi,-,1.1e-13,49.4,0.5,1.5e-13,48.9,0.5
KAG2530978.1,-,PTHR12848.orig.30.pi,-,1.1e-13,49.3,5.2,2.2e-13,48.3,5.2
KAG2519571.1,-,PTHR12848.orig.30.pi,-,1.2e-13,49.2,0.0,3.5e-07,27.8,0.0
KAG2527896.1,-,PTHR12848.orig.30.pi,-,1.3e-13,49.1,0.3,3.8e-13,47.6,0.3
KAG2514155.1,-,PTHR12848.orig.30.pi,-,2.1e-13,48.4,0.3,1.5e-08,32.4,0.0
KAG2531599.1,-,PTHR12848.orig.30.pi,-,3.7e-13,47.6,0.2,5.1e-13,47.1,0.2
KAG2526847.1,-,PTHR12848.orig.30.pi,-,5.1e-13,47.1,0.2,3e-09,34.7,0.6
KAG2524899.1,-,PTHR12848.orig.30.pi,-,5.3e-13,47.1,5.2,4.4e-08,30.8,2.1
KAG2521959.1,-,PTHR12848.orig.30.pi,-,6.4e-13,46.8,0.3,1.3e-12,45.8,0.3
KAG2510645.1,-,PTHR12848.orig.30.pi,-,6.6e-13,46.8,0.3,7.7e-10,36.6,0.0
KAG2515398.1,-,PTHR12848.orig.30.pi,-,1e-12,46.1,0.3,1.4e-12,45.6,0.3
KAG2508030.1,-,PTHR12848.orig.30.pi,-,3.2e-12,44.5,0.0,4.1e-12,44.1,0.0
KAG2533380.1,-,PTHR12848.orig.30.pi,-,6.9e-12,43.4,0.2,2.1e-11,41.8,0.2
KAG2523537.1,-,PTHR12848.orig.30.pi,-,1.1e-11,42.7,0.0,9.2e-09,33.0,0.1
KAG2525792.1,-,PTHR12848.orig.30.pi,-,1.4e-11,42.4,0.7,3.9e-06,24.3,0.6
KAG2525789.1,-,PTHR12848.orig.30.pi,-,1.6e-11,42.1,0.0,2.2e-09,35.0,0.0
KAG2523745.1,-,PTHR12848.orig.30.pi,-,2.2e-11,41.7,5.2,5.1e-09,33.9,0.2
KAG2532334.1,-,PTHR12848.orig.30.pi,-,2.3e-11,41.6,0.1,3e-11,41.3,0.1
KAG2502851.1,-,PTHR12848.orig.30.pi,-,2.3e-11,41.6,0.0,5.7e-10,37.0,0.0
KAG2524850.1,-,PTHR12848.orig.30.pi,-,1.1e-10,39.4,0.5,0.00016,18.9,0.0
KAG2521203.1,-,PTHR12848.orig.30.pi,-,1.1e-10,39.3,3.6,1.3e-09,35.9,0.6
KAG2529213.1,-,PTHR12848.orig.30.pi,-,1.4e-10,39.0,5.4,7.4e-05,20.1,6.5
KAG2519948.1,-,PTHR12848.orig.30.pi,-,2.1e-10,38.4,0.0,1.1e-07,29.4,0.0
KAG2523118.1,-,PTHR12848.orig.30.pi,-,3.5e-10,37.7,0.0,3.3e-06,24.6,0.0
KAG2527543.1,-,PTHR12848.orig.30.pi,-,3.9e-10,37.6,0.4,2.2e-09,35.1,0.4
KAG2514157.1,-,PTHR12848.orig.30.pi,-,6.2e-10,36.9,0.1,1.5e-07,29.0,0.1
KAG2530085.1,-,PTHR12848.orig.30.pi,-,9.5e-10,36.3,0.1,1.8e-08,32.0,0.1
KAG2524462.1,-,PTHR12848.orig.30.pi,-,9.9e-10,36.2,0.0,1.9e-08,32.0,0.0
KAG2510862.1,-,PTHR12848.orig.30.pi,-,1.4e-09,35.7,2.8,5.5e-09,33.8,2.8
KAG2507259.1,-,PTHR12848.orig.30.pi,-,1.5e-09,35.7,0.0,1.4e-07,29.1,0.0
KAG2530319.1,-,PTHR12848.orig.30.pi,-,1.9e-09,35.3,0.1,2.3e-09,35.0,0.1
KAG2524302.1,-,PTHR12848.orig.30.pi,-,2e-09,35.2,0.0,6.2e-09,33.6,0.0
KAG2529001.1,-,PTHR12848.orig.30.pi,-,2.1e-09,35.2,1.2,3.3e-08,31.2,1.2
KAG2532073.1,-,PTHR12848.orig.30.pi,-,2.7e-09,34.8,1.5,4.1e-06,24.2,2.2
KAG2528558.1,-,PTHR12848.orig.30.pi,-,2.7e-09,34.8,0.8,2.5e-05,21.6,0.0
KAG2523990.1,-,PTHR12848.orig.30.pi,-,3.8e-09,34.3,0.0,5.4e-09,33.8,0.0
KAG2527630.1,-,PTHR12848.orig.30.pi,-,4.1e-09,34.2,0.3,1.2e-08,32.6,0.3
KAG2522128.1,-,PTHR12848.orig.30.pi,-,4.9e-09,33.9,0.0,0.00027,18.2,0.0
KAG2526216.1,-,PTHR12848.orig.30.pi,-,7.9e-09,33.2,0.0,1.1e-08,32.8,0.0
KAG2526068.1,-,PTHR12848.orig.30.pi,-,1e-08,32.8,0.8,3.2e-08,31.2,0.3
KAG2529733.1,-,PTHR12848.orig.30.pi,-,1.3e-08,32.6,1.1,1.3e-08,32.5,1.1
KAG2522977.1,-,PTHR12848.orig.30.pi,-,1.3e-08,32.5,0.0,1.9e-08,32.0,0.0
KAG2520474.1,-,PTHR12848.orig.30.pi,-,1.4e-08,32.4,0.7,1.7e-08,32.1,0.7
KAG2527874.1,-,PTHR12848.orig.30.pi,-,1.7e-08,32.2,0.1,1.9e-08,32.0,0.1
KAG2527154.1,-,PTHR12848.orig.30.pi,-,2.8e-08,31.4,0.7,2.6e-07,28.2,0.7
KAG2529868.1,-,PTHR12848.orig.30.pi,-,4.1e-08,30.9,0.6,5.6e-08,30.4,0.6
KAG2528790.1,-,PTHR12848.orig.30.pi,-,4.1e-08,30.9,0.9,4.9e-06,24.0,0.6
KAG2529373.1,-,PTHR12848.orig.30.pi,-,4.4e-08,30.8,0.0,4.9e-08,30.6,0.0
KAG2533011.1,-,PTHR12848.orig.30.pi,-,4.4e-08,30.8,0.1,5.5e-08,30.5,0.1
KAG2520635.1,-,PTHR12848.orig.30.pi,-,5.3e-08,30.5,0.0,8.7e-08,29.8,0.0
KAG2532082.1,-,PTHR12848.orig.30.pi,-,9.4e-08,29.7,0.6,3.7e-05,21.1,0.0
KAG2532572.1,-,PTHR12848.orig.30.pi,-,1.7e-07,28.9,7.1,3.4e-07,27.8,0.0
KAG2532086.1,-,PTHR12848.orig.30.pi,-,1.7e-07,28.9,0.0,7.8e-07,26.6,0.0
KAG2530200.1,-,PTHR12848.orig.30.pi,-,1.7e-07,28.9,0.0,1.7e-07,28.9,0.0
KAG2533588.1,-,PTHR12848.orig.30.pi,-,2.4e-07,28.3,0.1,4.7e-07,27.4,0.1
KAG2522390.1,-,PTHR12848.orig.30.pi,-,3.3e-07,27.9,0.3,4.2e-07,27.5,0.3
KAG2532254.1,-,PTHR12848.orig.30.pi,-,3.8e-07,27.7,0.1,2.7e-06,24.8,0.1
KAG2515737.1,-,PTHR12848.orig.30.pi,-,4.2e-07,27.5,2.0,0.0037,14.5,0.1
KAG2529326.1,-,PTHR12848.orig.30.pi,-,5.3e-07,27.2,0.0,6.7e-07,26.9,0.0
KAG2529223.1,-,PTHR12848.orig.30.pi,-,5.3e-07,27.2,0.0,5.3e-07,27.2,0.0
KAG2529609.1,-,PTHR12848.orig.30.pi,-,7.7e-07,26.6,0.1,7.7e-07,26.6,0.1
KAG2521837.1,-,PTHR12848.orig.30.pi,-,1.2e-06,26.0,0.0,1.7e-06,25.5,0.0
KAG2529939.1,-,PTHR12848.orig.30.pi,-,1.5e-06,25.6,0.1,0.00033,17.9,0.0
KAG2531996.1,-,PTHR12848.orig.30.pi,-,2.2e-06,25.1,0.1,2.3e-05,21.8,0.1
KAG2508219.1,-,PTHR12848.orig.30.pi,-,2.7e-06,24.9,0.2,3.2e-06,24.6,0.2
KAG2525836.1,-,PTHR12848.orig.30.pi,-,2.8e-06,24.8,0.9,8.7e-06,23.2,0.6
KAG2527453.1,-,PTHR12848.orig.30.pi,-,3.7e-06,24.4,0.0,0.0008,16.7,0.0
KAG2523893.1,-,PTHR12848.orig.30.pi,-,3.7e-06,24.4,0.0,0.44,7.6,0.0
KAG2525561.1,-,PTHR12848.orig.30.pi,-,4e-06,24.3,0.0,1.1e-05,22.8,0.0
KAG2531209.1,-,PTHR12848.orig.30.pi,-,5.2e-06,23.9,3.0,9.3e-06,23.1,2.5
KAG2522733.1,-,PTHR12848.orig.30.pi,-,6.4e-06,23.6,0.0,0.00022,18.5,0.0
KAG2527428.1,-,PTHR12848.orig.30.pi,-,1e-05,22.9,0.0,3.8e-05,21.0,0.0
KAG2529725.1,-,PTHR12848.orig.30.pi,-,1.3e-05,22.6,1.6,3.2e-05,21.3,0.2
KAG2520741.1,-,PTHR12848.orig.30.pi,-,1.8e-05,22.1,0.0,2.6e-05,21.6,0.0
KAG2517282.1,-,PTHR12848.orig.30.pi,-,2.4e-05,21.7,0.1,2.5e-05,21.6,0.1
KAG2531878.1,-,PTHR12848.orig.30.pi,-,2.8e-05,21.5,0.2,3.9e-05,21.0,0.2
KAG2532898.1,-,PTHR12848.orig.30.pi,-,3.1e-05,21.4,3.7,0.0085,13.2,1.3
KAG2521559.1,-,PTHR12848.orig.30.pi,-,3.5e-05,21.1,0.8,4.9e-05,20.7,0.8
KAG2521874.1,-,PTHR12848.orig.30.pi,-,3.6e-05,21.1,0.0,4.7e-05,20.7,0.0
KAG2524299.1,-,PTHR12848.orig.30.pi,-,4.4e-05,20.8,0.0,0.0032,14.7,0.0
KAG2531992.1,-,PTHR12848.orig.30.pi,-,4.4e-05,20.8,3.6,9.6e-05,19.7,0.1
KAG2530602.1,-,PTHR12848.orig.30.pi,-,5.1e-05,20.6,0.0,0.00013,19.2,0.1
KAG2526767.1,-,PTHR12848.orig.30.pi,-,6.5e-05,20.3,2.2,0.0014,15.9,0.2
KAG2533539.1,-,PTHR12848.orig.30.pi,-,7e-05,20.2,0.0,7.8e-05,20.0,0.0
KAG2530220.1,-,PTHR12848.orig.30.pi,-,7.3e-05,20.1,0.3,8e-05,20.0,0.3
KAG2522634.1,-,PTHR12848.orig.30.pi,-,7.5e-05,20.1,3.7,0.0089,13.2,4.8
KAG2530260.1,-,PTHR12848.orig.30.pi,-,0.00015,19.1,0.4,0.0005,17.3,0.5
KAG2532586.1,-,PTHR12848.orig.30.pi,-,0.00018,18.8,0.0,0.0011,16.2,0.0
KAG2510892.1,-,PTHR12848.orig.30.pi,-,0.00018,18.8,0.1,0.00022,18.5,0.1
KAG2514180.1,-,PTHR12848.orig.30.pi,-,0.00019,18.7,1.4,0.00022,18.5,1.4
KAG2523174.1,-,PTHR12848.orig.30.pi,-,0.0002,18.6,0.0,0.0002,18.6,0.0
KAG2533195.1,-,PTHR12848.orig.30.pi,-,0.00022,18.5,0.0,0.00022,18.5,0.0
KAG2521867.1,-,PTHR12848.orig.30.pi,-,0.00029,18.1,0.0,0.00037,17.8,0.0
KAG2531603.1,-,PTHR12848.orig.30.pi,-,0.0003,18.1,0.1,0.00078,16.7,0.0
KAG2510640.1,-,PTHR12848.orig.30.pi,-,0.00035,17.9,0.0,0.00059,17.1,0.0
KAG2525045.1,-,PTHR12848.orig.30.pi,-,0.00099,16.3,0.0,0.0036,14.5,0.0
KAG2528886.1,-,PTHR12848.orig.30.pi,-,0.0019,15.4,0.0,0.008,13.4,0.0
KAG2524346.1,-,PTHR12848.orig.30.pi,-,0.002,15.3,2.3,0.0021,15.2,0.7
KAG2530980.1,-,PTHR12848.orig.30.pi,-,0.0029,14.8,0.0,0.0067,13.6,0.0
KAG2516811.1,-,PTHR12848.orig.30.pi,-,0.0038,14.4,0.0,0.0064,13.7,0.0
KAG2527399.1,-,PTHR12848.orig.30.pi,-,0.0051,14.0,0.1,0.0075,13.4,0.1
KAG2530280.1,-,PTHR12848.orig.30.pi,-,0.012,12.8,0.2,0.02,12.0,0.0
KAG2527650.1,-,PTHR12848.orig.30.pi,-,0.015,12.5,0.2,0.017,12.3,0.2
KAG2525765.1,-,PTHR12848.orig.30.pi,-,0.027,11.6,1.6,0.38,7.8,1.6
KAG2521627.1,-,PTHR12848.orig.30.pi,-,0.027,11.6,0.1,0.32,8.0,0.1
KAG2532888.1,-,PTHR12848.orig.30.pi,-,0.036,11.2,0.3,0.2,8.7,0.1
KAG2531761.1,-,PTHR12848.orig.30.pi,-,0.037,11.1,0.1,0.044,10.9,0.1
KAG2525563.1,-,PTHR12848.orig.30.pi,-,0.052,10.7,2.7,0.053,10.6,1.3
KAG2523792.1,-,PTHR12848.orig.30.pi,-,0.06,10.4,2.5,0.52,7.3,0.0
KAG2522584.1,-,PTHR12848.orig.30.pi,-,0.1,9.7,0.2,0.27,8.3,0.1
KAG2511639.1,-,PTHR12848.orig.30.pi,-,0.12,9.4,0.8,0.42,7.6,0.0
KAG2533624.1,-,PTHR12848.orig.30.pi,-,0.26,8.3,7.2,0.31,8.1,7.2
KAG2520632.1,-,PTHR12848.orig.30.pi,-,0.36,7.9,0.4,0.43,7.6,0.4
KAG2520630.1,-,PTHR12848.orig.30.pi,-,4.2,4.3,1.1,23.0,1.9,0.8
KAG2533104.1,-,PTHR12848.orig.30.pi,-,2e-73,247.2,0.1,2.4e-73,246.9,0.1
KAG2533125.1,-,PTHR12848.orig.30.pi,-,1.8e-49,167.9,0.0,2.3e-49,167.5,0.0
KAG2532397.1,-,PTHR12848.orig.30.pi,-,5.8e-22,76.7,7.9,5.1e-11,40.5,0.2
KAG2517343.1,-,PTHR12848.orig.30.pi,-,4.7e-19,67.1,1.2,1.9e-09,35.3,0.1
KAG2506634.1,-,PTHR12848.orig.30.pi,-,1.6e-18,65.3,3.9,3.2e-12,44.5,0.4
KAG2522927.1,-,PTHR12848.orig.30.pi,-,5.6e-18,63.5,9.8,1.6e-17,62.1,9.8
KAG2522204.1,-,PTHR12848.orig.30.pi,-,2.7e-17,61.3,0.7,5.6e-16,56.9,0.7
KAG2528105.1,-,PTHR12848.orig.30.pi,-,2.9e-17,61.2,0.2,3.7e-17,60.8,0.2
KAG2531057.1,-,PTHR12848.orig.30.pi,-,5.9e-17,60.2,0.0,7.2e-06,23.4,0.0
KAG2509568.1,-,PTHR12848.orig.30.pi,-,1.3e-16,59.0,0.0,1.7e-09,35.5,0.0
KAG2515802.1,-,PTHR12848.orig.30.pi,-,2.4e-16,58.1,0.2,1.7e-08,32.1,0.2
KAG2521351.1,-,PTHR12848.orig.30.pi,-,3.7e-16,57.5,1.5,6.8e-09,33.5,0.2
KAG2527751.1,-,PTHR12848.orig.30.pi,-,4.4e-16,57.3,0.0,4.5e-15,53.9,0.0
KAG2522917.1,-,PTHR12848.orig.30.pi,-,3.3e-15,54.4,2.5,3.3e-15,54.4,2.5
KAG2525710.1,-,PTHR12848.orig.30.pi,-,4.4e-15,53.9,5.2,2.1e-08,31.8,2.3
KAG2522605.1,-,PTHR12848.orig.30.pi,-,1.4e-14,52.3,0.2,4.1e-14,50.7,0.2
KAG2511763.1,-,PTHR12848.orig.30.pi,-,1.5e-14,52.2,0.0,9.4e-13,46.2,0.0
KAG2527658.1,-,PTHR12848.orig.30.pi,-,1.6e-14,52.1,0.1,7.8e-07,26.6,0.1
KAG2529677.1,-,PTHR12848.orig.30.pi,-,4.4e-14,50.6,0.3,3.2e-13,47.8,0.3
KAG2529459.1,-,PTHR12848.orig.30.pi,-,4.8e-14,50.5,0.0,8.2e-14,49.8,0.0
KAG2531553.1,-,PTHR12848.orig.30.pi,-,4.8e-14,50.5,0.1,1.8e-13,48.6,0.3
KAG2522175.1,-,PTHR12848.orig.30.pi,-,6.6e-14,50.0,1.5,4.9e-12,43.8,0.3
KAG2505195.1,-,PTHR12848.orig.30.pi,-,6.7e-14,50.0,0.1,1.2e-13,49.2,0.1
KAG2524998.1,-,PTHR12848.orig.30.pi,-,1.1e-13,49.4,0.5,1.5e-13,48.9,0.5
