tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
OEU10649.1,-,PTHR13335.orig.30.pi,-,3.3e-05,23.1,3.6,4.1e-05,22.7,3.6
OEU22693.1,-,PTHR13335.orig.30.pi,-,8.6e-05,21.7,3.8,9.2e-05,21.6,3.8
OEU21912.1,-,PTHR13335.orig.30.pi,-,0.0013,17.8,9.1,0.0014,17.7,9.1
OEU06337.1,-,PTHR13335.orig.30.pi,-,0.006,15.6,9.2,0.0072,15.3,9.2
OEU16439.1,-,PTHR13335.orig.30.pi,-,0.034,13.1,6.2,0.043,12.8,6.2
OEU17667.1,-,PTHR13335.orig.30.pi,-,0.038,12.9,4.2,0.042,12.8,4.2
OEU13725.1,-,PTHR13335.orig.30.pi,-,0.039,12.9,2.5,0.044,12.7,2.5
OEU20553.1,-,PTHR13335.orig.30.pi,-,0.19,10.6,8.3,0.26,10.2,8.3
OEU05704.1,-,PTHR13335.orig.30.pi,-,0.2,10.6,5.8,0.22,10.4,4.7
OEU11489.1,-,PTHR13335.orig.30.pi,-,0.21,10.5,6.3,0.24,10.3,6.3
OEU05888.1,-,PTHR13335.orig.30.pi,-,0.31,9.9,4.6,0.33,9.8,4.6
OEU15197.1,-,PTHR13335.orig.30.pi,-,0.69,8.8,0.2,0.91,8.4,0.2
OEU10739.1,-,PTHR13335.orig.30.pi,-,2.1,7.2,1.4,2.3,7.1,1.4
OEU11064.1,-,PTHR13335.orig.30.pi,-,2.4,7.0,9.1,3.0,6.7,9.1
OQS00219.1,-,PTHR13335.orig.30.pi,-,1.9e-45,155.6,0.0,3.1e-45,154.9,0.0
OQR85412.1,-,PTHR13335.orig.30.pi,-,0.0011,17.5,7.4,0.0014,17.2,7.4
OQR81547.1,-,PTHR13335.orig.30.pi,-,3.0,6.2,9.9,3.5,6.0,9.9
OQR99815.1,-,PTHR13335.orig.30.pi,-,8.3e-49,166.8,0.0,9.7e-49,166.6,0.0
OQR98354.1,-,PTHR13335.orig.30.pi,-,0.00018,20.3,6.5,0.00023,19.9,6.5
OQR87060.1,-,PTHR13335.orig.30.pi,-,0.0016,17.2,7.1,0.0023,16.6,7.1
OQR88316.1,-,PTHR13335.orig.30.pi,-,0.0081,14.8,9.6,3.0,6.3,0.0
OQR82686.1,-,PTHR13335.orig.30.pi,-,0.054,12.1,1.5,0.059,12.0,1.5
RQM11985.1,-,PTHR13335.orig.30.pi,-,1.1e-25,90.3,4.5,3.1e-13,49.2,0.0
RQM19785.1,-,PTHR13335.orig.30.pi,-,0.05,12.2,8.7,0.05,12.2,8.7
OWZ21542.1,-,PTHR13335.orig.30.pi,-,1.2e-59,203.9,0.0,1.5e-59,203.6,0.0
OWZ15027.1,-,PTHR13335.orig.30.pi,-,0.00072,19.6,9.1,0.00087,19.3,9.1
OWZ06569.1,-,PTHR13335.orig.30.pi,-,0.00096,19.2,6.8,0.0013,18.7,6.8
OWZ13453.1,-,PTHR13335.orig.30.pi,-,0.0044,17.0,2.6,0.0055,16.7,2.6
OWY91092.1,-,PTHR13335.orig.30.pi,-,1.9,8.2,1.9,2.0,8.2,1.9
GAX23452.1,-,PTHR13335.orig.30.pi,-,0.00096,18.4,0.6,0.0012,18.1,0.6
GAX18438.1,-,PTHR13335.orig.30.pi,-,0.0017,17.6,1.8,0.0018,17.5,1.8
GAX14675.1,-,PTHR13335.orig.30.pi,-,0.0046,16.1,4.9,0.0077,15.4,4.9
GAX27551.1,-,PTHR13335.orig.30.pi,-,0.011,14.9,5.8,0.014,14.5,5.8
GAX18127.1,-,PTHR13335.orig.30.pi,-,0.014,14.5,1.9,0.016,14.3,1.9
GAX26430.1,-,PTHR13335.orig.30.pi,-,0.053,12.6,8.8,0.06,12.5,8.8
GAX27573.1,-,PTHR13335.orig.30.pi,-,0.058,12.5,5.6,0.071,12.2,5.6
GAX18412.1,-,PTHR13335.orig.30.pi,-,0.35,9.9,8.5,0.024,13.7,3.1
GAX27348.1,-,PTHR13335.orig.30.pi,-,0.99,8.4,6.1,1.1,8.3,6.1
GAX26137.1,-,PTHR13335.orig.30.pi,-,2.9,6.9,8.7,4.4,6.3,8.7
GBG34180.1,-,PTHR13335.orig.30.pi,-,1.9e-14,52.9,0.0,4.2e-14,51.8,0.0
GBG24771.1,-,PTHR13335.orig.30.pi,-,4.4e-07,28.6,8.6,5.6e-07,28.3,8.6
GBG33494.1,-,PTHR13335.orig.30.pi,-,8.6e-05,21.1,0.0,9.1e-05,21.0,0.0
GBG31295.1,-,PTHR13335.orig.30.pi,-,0.00012,20.6,5.3,0.00015,20.3,5.3
GBG24850.1,-,PTHR13335.orig.30.pi,-,0.0004,18.9,6.8,0.00058,18.3,6.8
GBG28528.1,-,PTHR13335.orig.30.pi,-,0.00049,18.6,3.4,0.016,13.6,0.2
GBG32513.1,-,PTHR13335.orig.30.pi,-,0.00051,18.5,0.1,0.00056,18.4,0.1
GBG25216.1,-,PTHR13335.orig.30.pi,-,0.00084,17.8,0.7,0.00084,17.8,0.7
GBG26597.1,-,PTHR13335.orig.30.pi,-,0.0011,17.4,6.1,0.0013,17.2,6.1
GBG25575.1,-,PTHR13335.orig.30.pi,-,0.0036,15.7,5.6,0.0029,16.0,5.6
GBG32862.1,-,PTHR13335.orig.30.pi,-,0.027,12.8,4.0,0.041,12.2,4.0
GBG30120.1,-,PTHR13335.orig.30.pi,-,0.032,12.6,6.3,0.04,12.2,6.3
GBG26429.1,-,PTHR13335.orig.30.pi,-,0.036,12.4,7.2,0.036,12.4,0.8
GBG34173.1,-,PTHR13335.orig.30.pi,-,0.038,12.3,3.4,0.04,12.3,3.4
GBG27311.1,-,PTHR13335.orig.30.pi,-,0.042,12.2,0.0,0.081,11.2,0.0
GBG31310.1,-,PTHR13335.orig.30.pi,-,0.049,12.0,3.4,0.06,11.7,3.4
GBG26118.1,-,PTHR13335.orig.30.pi,-,0.059,11.7,1.5,0.066,11.5,1.5
GBG31507.1,-,PTHR13335.orig.30.pi,-,0.061,11.6,7.2,0.1,10.9,7.2
GBG28080.1,-,PTHR13335.orig.30.pi,-,0.078,11.3,8.2,0.094,11.0,3.4
GBG31426.1,-,PTHR13335.orig.30.pi,-,0.08,11.3,3.5,0.1,10.9,3.5
GBG27651.1,-,PTHR13335.orig.30.pi,-,0.086,11.2,5.5,0.1,10.9,5.5
GBG25367.1,-,PTHR13335.orig.30.pi,-,0.12,10.6,4.5,0.011,14.1,5.7
GBG33623.1,-,PTHR13335.orig.30.pi,-,0.24,9.7,6.8,0.34,9.2,6.8
GBG33080.1,-,PTHR13335.orig.30.pi,-,0.28,9.5,5.2,1.0,7.6,4.4
GBG32949.1,-,PTHR13335.orig.30.pi,-,0.46,8.8,5.0,0.097,11.0,1.3
GBG34006.1,-,PTHR13335.orig.30.pi,-,0.51,8.6,0.1,0.02,13.2,2.5
GBG28086.1,-,PTHR13335.orig.30.pi,-,0.74,8.1,3.2,1.0,7.6,3.2
GBG32650.1,-,PTHR13335.orig.30.pi,-,1.6,7.0,3.1,2.3,6.4,3.1
GBG34440.1,-,PTHR13335.orig.30.pi,-,1.6,7.0,8.4,0.17,10.2,3.7
GBG31028.1,-,PTHR13335.orig.30.pi,-,1.8,6.8,0.8,0.003,16.0,8.3
GBG33188.1,-,PTHR13335.orig.30.pi,-,1.8,6.8,3.5,0.37,9.1,0.9
GBG25404.1,-,PTHR13335.orig.30.pi,-,2.2,6.5,3.5,3.1,6.0,3.5
GBG33118.1,-,PTHR13335.orig.30.pi,-,2.6,6.2,4.3,5.5,5.2,4.3
GBG24979.1,-,PTHR13335.orig.30.pi,-,2.8,6.2,6.6,14.0,3.9,7.4
GBG34046.1,-,PTHR13335.orig.30.pi,-,3.2,6.0,7.3,4.4,5.5,7.3
POM74049.1,-,PTHR13335.orig.30.pi,-,1.6e-43,150.2,0.0,2.1e-43,149.7,0.0
POM81535.1,-,PTHR13335.orig.30.pi,-,1.4e-05,24.7,0.0,1.6e-05,24.5,0.0
POM64063.1,-,PTHR13335.orig.30.pi,-,0.0012,18.4,9.1,0.0012,18.4,9.1
POM66020.1,-,PTHR13335.orig.30.pi,-,0.0038,16.7,1.4,0.077,12.4,3.3
POM73124.1,-,PTHR13335.orig.30.pi,-,0.13,11.7,6.4,0.12,11.8,6.4
POM80200.1,-,PTHR13335.orig.30.pi,-,0.25,10.7,2.4,0.27,10.6,2.4
POM69555.1,-,PTHR13335.orig.30.pi,-,0.33,10.3,5.3,0.48,9.8,5.3
POM72237.1,-,PTHR13335.orig.30.pi,-,1.9,7.7,8.3,2.4,7.5,8.3
RAW43327.1,-,PTHR13335.orig.30.pi,-,5.6e-71,240.8,0.3,6.9e-71,240.5,0.3
RAW20281.1,-,PTHR13335.orig.30.pi,-,0.011,15.1,6.6,0.011,15.1,6.6
RAW28487.1,-,PTHR13335.orig.30.pi,-,0.045,13.1,0.0,0.059,12.7,0.0
RAW36344.1,-,PTHR13335.orig.30.pi,-,0.095,12.0,8.1,0.12,11.7,8.1
RAW19986.1,-,PTHR13335.orig.30.pi,-,0.13,11.5,1.1,0.12,11.7,1.1
RAW19968.1,-,PTHR13335.orig.30.pi,-,0.31,10.3,0.0,0.32,10.3,0.0
RAW42318.1,-,PTHR13335.orig.30.pi,-,0.39,10.0,7.7,0.45,9.8,7.7
RAW25447.1,-,PTHR13335.orig.30.pi,-,1.4,8.2,4.0,1.5,8.0,4.0
RAW25450.1,-,PTHR13335.orig.30.pi,-,1.4,8.2,4.0,1.5,8.0,4.0
RAW38425.1,-,PTHR13335.orig.30.pi,-,4.0,6.7,0.0,6.0,6.1,0.0
RAW32771.1,-,PTHR13335.orig.30.pi,-,7.4,5.8,9.8,12.0,5.1,9.8
RAW30834.1,-,PTHR13335.orig.30.pi,-,9.1,5.5,3.5,10.0,5.3,3.5
RHY32100.1,-,PTHR13335.orig.30.pi,-,6.7e-09,34.5,1.2,4.6e-08,31.8,0.0
RHY19163.1,-,PTHR13335.orig.30.pi,-,7.8,4.6,8.8,8.3,4.5,8.8
RHY73445.1,-,PTHR13335.orig.30.pi,-,0.051,12.2,8.7,0.051,12.2,8.7
RHY54152.1,-,PTHR13335.orig.30.pi,-,0.069,11.7,0.1,0.18,10.4,0.0
RHY00381.1,-,PTHR13335.orig.30.pi,-,0.031,12.9,8.4,0.03,12.9,8.4
RHY21755.1,-,PTHR13335.orig.30.pi,-,0.1,11.2,0.1,0.24,10.0,0.0
RHY71636.1,-,PTHR13335.orig.30.pi,-,3.3e-28,98.7,0.4,1.7e-14,53.4,0.1
RHY50642.1,-,PTHR13335.orig.30.pi,-,0.03,12.9,8.4,0.03,12.9,8.4
RHY73066.1,-,PTHR13335.orig.30.pi,-,0.098,11.2,0.1,0.24,10.0,0.0
RHY17426.1,-,PTHR13335.orig.30.pi,-,0.051,12.2,8.7,0.051,12.2,8.7
RHY78468.1,-,PTHR13335.orig.30.pi,-,2.9e-21,75.8,0.1,1.1e-19,70.5,0.0
RHY53261.1,-,PTHR13335.orig.30.pi,-,0.03,12.9,8.4,0.03,12.9,8.4
RHY56851.1,-,PTHR13335.orig.30.pi,-,0.069,11.7,0.1,0.18,10.4,0.0
RHY83677.1,-,PTHR13335.orig.30.pi,-,3.5e-28,98.6,6.4,4.4e-14,52.0,0.0
RHY88683.1,-,PTHR13335.orig.30.pi,-,0.03,12.9,8.4,0.03,12.9,8.4
RHY85243.1,-,PTHR13335.orig.30.pi,-,0.14,10.7,0.2,0.25,9.9,0.0
RHZ40764.1,-,PTHR13335.orig.30.pi,-,1.4e-13,50.6,0.2,2.1e-13,50.0,0.2
RHZ39953.1,-,PTHR13335.orig.30.pi,-,0.035,12.9,8.4,0.035,12.9,8.4
RHZ19190.1,-,PTHR13335.orig.30.pi,-,0.11,11.2,0.1,0.27,10.0,0.0
RHZ33417.1,-,PTHR13335.orig.30.pi,-,0.27,10.0,7.8,0.38,9.5,7.8
RHZ23214.1,-,PTHR13335.orig.30.pi,-,3.1e-15,56.1,0.1,5.7e-15,55.2,0.1
RHZ31066.1,-,PTHR13335.orig.30.pi,-,0.06,12.2,8.7,0.059,12.2,8.7
RHZ17291.1,-,PTHR13335.orig.30.pi,-,3.5e-28,98.6,6.4,4.4e-14,52.0,0.0
RHZ19828.1,-,PTHR13335.orig.30.pi,-,0.03,12.9,8.4,0.03,12.9,8.4
RHZ20878.1,-,PTHR13335.orig.30.pi,-,0.14,10.7,0.2,0.25,9.9,0.0
RLO04799.1,-,PTHR13335.orig.30.pi,-,4e-28,98.6,6.4,5e-14,52.0,0.0
RLO06140.1,-,PTHR13335.orig.30.pi,-,3.9e-11,42.5,0.0,4.8e-11,42.2,0.0
RLO03015.1,-,PTHR13335.orig.30.pi,-,0.079,11.7,0.1,0.2,10.4,0.0
RMX69055.1,-,PTHR13335.orig.30.pi,-,1.1e-60,205.3,7.1,2.5e-60,204.1,7.1
RMX69971.1,-,PTHR13335.orig.30.pi,-,0.015,13.2,7.4,0.017,13.0,7.4
RMX66984.1,-,PTHR13335.orig.30.pi,-,0.023,12.6,6.8,0.023,12.6,6.8
RMX69301.1,-,PTHR13335.orig.30.pi,-,0.035,12.0,0.1,0.039,11.8,0.1
RMX67437.1,-,PTHR13335.orig.30.pi,-,0.15,9.9,0.0,0.22,9.4,0.0
RQM16547.1,-,PTHR13335.orig.30.pi,-,0.016,13.2,7.4,0.017,13.0,7.4
RQM12423.1,-,PTHR13335.orig.30.pi,-,0.023,12.6,6.8,0.023,12.6,6.8
RQM16661.1,-,PTHR13335.orig.30.pi,-,0.035,12.0,0.1,0.039,11.8,0.1
RQM09888.1,-,PTHR13335.orig.30.pi,-,0.05,11.5,0.9,0.071,11.0,0.9
TDH65527.1,-,PTHR13335.orig.30.pi,-,5.1e-63,213.2,1.2,9.7e-63,212.3,1.2
TDH66853.1,-,PTHR13335.orig.30.pi,-,0.01,13.9,1.4,0.011,13.9,1.4
TFJ82531.1,-,PTHR13335.orig.30.pi,-,1.1e-05,23.6,5.1,1.3e-05,23.4,5.1
TFJ88271.1,-,PTHR13335.orig.30.pi,-,0.0005,18.2,7.2,0.00055,18.0,7.2
TFJ86887.1,-,PTHR13335.orig.30.pi,-,0.0032,15.5,0.0,0.0047,14.9,0.0
TFJ85685.1,-,PTHR13335.orig.30.pi,-,0.0087,14.0,2.3,0.011,13.7,2.3
TFJ83999.1,-,PTHR13335.orig.30.pi,-,0.042,11.8,9.2,0.074,11.0,9.2
TFJ81922.1,-,PTHR13335.orig.30.pi,-,0.047,11.6,6.9,0.062,11.2,6.9
TFJ81537.1,-,PTHR13335.orig.30.pi,-,0.054,11.4,8.7,0.066,11.1,8.7
TFJ79872.1,-,PTHR13335.orig.30.pi,-,0.056,11.4,5.4,0.078,10.9,5.4
TFJ85392.1,-,PTHR13335.orig.30.pi,-,0.096,10.6,5.7,0.14,10.1,5.7
TFJ80147.1,-,PTHR13335.orig.30.pi,-,0.13,10.1,1.4,2.0,6.2,8.4
TFJ80627.1,-,PTHR13335.orig.30.pi,-,0.47,8.3,9.4,0.76,7.6,9.4
TFJ85433.1,-,PTHR13335.orig.30.pi,-,0.9,7.4,9.5,1.1,7.1,9.5
TFJ88370.1,-,PTHR13335.orig.30.pi,-,3.1,5.6,6.1,120.0,0.4,6.1
TMW63624.1,-,PTHR13335.orig.30.pi,-,1.7e-61,208.8,0.9,2.3e-61,208.4,0.9
TMW54972.1,-,PTHR13335.orig.30.pi,-,1.5e-05,23.9,2.8,1.5e-05,23.9,2.8
TMW67149.1,-,PTHR13335.orig.30.pi,-,0.0077,14.9,3.0,0.01,14.5,3.0
TMW68647.1,-,PTHR13335.orig.30.pi,-,0.034,12.8,7.1,0.035,12.8,7.1
TMW68414.1,-,PTHR13335.orig.30.pi,-,0.64,8.6,2.9,0.1,11.3,0.4
TMW69700.1,-,PTHR13335.orig.30.pi,-,0.94,8.1,4.3,0.97,8.0,4.3
TMW66166.1,-,PTHR13335.orig.30.pi,-,1.3,7.5,3.0,0.015,14.0,4.9
KAF1332338.1,-,PTHR13335.orig.30.pi,-,1.2e-58,199.6,3.2,2.1e-58,198.8,3.2
KAF1318689.1,-,PTHR13335.orig.30.pi,-,0.00069,18.6,7.4,0.0012,17.8,7.4
KAF1316955.1,-,PTHR13335.orig.30.pi,-,0.00091,18.2,3.3,0.00091,18.2,3.3
KAF1314941.1,-,PTHR13335.orig.30.pi,-,0.035,13.0,4.3,0.042,12.7,4.3
KAF1327814.1,-,PTHR13335.orig.30.pi,-,0.11,11.3,6.5,0.15,10.9,6.5
KAF1320217.1,-,PTHR13335.orig.30.pi,-,0.59,8.9,2.6,0.86,8.4,2.6
KAF1318444.1,-,PTHR13335.orig.30.pi,-,1.3,7.8,6.6,2.2,7.0,3.1
KAF1333254.1,-,PTHR13335.orig.30.pi,-,3.3,6.5,5.6,0.0071,15.3,6.3
KAF1327067.1,-,PTHR13335.orig.30.pi,-,4.2,6.1,9.7,5.0,5.9,9.7
TYZ61005.1,-,PTHR13335.orig.30.pi,-,2.8e-49,168.2,0.1,3.6e-49,167.9,0.1
TYZ60863.1,-,PTHR13335.orig.30.pi,-,1.8e-06,26.8,3.6,2e-06,26.6,3.6
TYZ68760.1,-,PTHR13335.orig.30.pi,-,0.0002,20.0,7.3,0.00026,19.6,7.3
TYZ58272.1,-,PTHR13335.orig.30.pi,-,0.00029,19.5,6.9,0.00036,19.1,6.9
TYZ59949.1,-,PTHR13335.orig.30.pi,-,0.0012,17.5,2.5,0.0012,17.5,2.5
TYZ67696.1,-,PTHR13335.orig.30.pi,-,0.0078,14.7,0.1,0.0083,14.6,0.1
TYZ59348.1,-,PTHR13335.orig.30.pi,-,0.016,13.7,3.3,0.017,13.6,3.3
TYZ59778.1,-,PTHR13335.orig.30.pi,-,0.031,12.7,0.2,0.049,12.1,0.2
TYZ68943.1,-,PTHR13335.orig.30.pi,-,0.042,12.3,8.9,0.052,12.0,8.9
TYZ54881.1,-,PTHR13335.orig.30.pi,-,0.65,8.4,4.6,0.73,8.2,4.6
TYZ69423.1,-,PTHR13335.orig.30.pi,-,0.84,8.0,2.7,1.0,7.7,2.7
TYZ68262.1,-,PTHR13335.orig.30.pi,-,1.4,7.3,3.5,1.9,6.8,3.5
TYZ66136.1,-,PTHR13335.orig.30.pi,-,5.5,5.3,7.0,7.0,5.0,7.0
KAA0153756.1,-,PTHR13335.orig.30.pi,-,1.8e-17,62.4,0.0,9.8e-12,43.5,0.0
KAA0162623.1,-,PTHR13335.orig.30.pi,-,0.00024,19.1,1.3,0.00024,19.1,1.3
KAA0164212.1,-,PTHR13335.orig.30.pi,-,0.012,13.4,0.0,0.018,12.9,0.0
KAA0161701.1,-,PTHR13335.orig.30.pi,-,0.014,13.2,2.2,0.017,12.9,2.2
KAA0162964.1,-,PTHR13335.orig.30.pi,-,0.036,11.9,4.7,0.89,7.3,0.2
KAA0146118.1,-,PTHR13335.orig.30.pi,-,0.037,11.8,0.8,0.056,11.2,0.8
KAA0168099.1,-,PTHR13335.orig.30.pi,-,0.038,11.8,4.6,0.046,11.5,4.6
KAA0164405.1,-,PTHR13335.orig.30.pi,-,0.11,10.2,7.3,0.15,9.8,7.3
KAA0151631.1,-,PTHR13335.orig.30.pi,-,0.37,8.5,8.0,0.0053,14.6,1.1
KAA0146016.1,-,PTHR13335.orig.30.pi,-,0.74,7.5,7.5,0.95,7.2,7.5
KAA0164030.1,-,PTHR13335.orig.30.pi,-,0.82,7.4,8.5,1.4,6.6,8.5
KAA0167150.1,-,PTHR13335.orig.30.pi,-,1.8,6.2,2.4,3.2,5.4,2.4
KAA0150662.1,-,PTHR13335.orig.30.pi,-,7.9,4.1,5.7,0.056,11.2,3.5
KAA0162756.1,-,PTHR13335.orig.30.pi,-,1.8e-17,62.4,0.0,9.6e-12,43.5,0.0
KAA0163044.1,-,PTHR13335.orig.30.pi,-,0.0019,16.1,1.0,0.0024,15.7,1.0
KAA0164147.1,-,PTHR13335.orig.30.pi,-,0.035,11.9,4.7,0.87,7.3,0.2
KAA0157334.1,-,PTHR13335.orig.30.pi,-,0.037,11.8,0.8,0.056,11.2,0.8
KAA0169396.1,-,PTHR13335.orig.30.pi,-,0.037,11.8,4.6,0.045,11.5,4.6
KAA0166083.1,-,PTHR13335.orig.30.pi,-,0.038,11.7,7.3,0.012,13.4,4.8
KAA0162230.1,-,PTHR13335.orig.30.pi,-,0.12,10.1,7.3,0.16,9.7,7.3
KAA0172265.1,-,PTHR13335.orig.30.pi,-,0.73,7.5,8.3,1.2,6.8,8.3
KAA0164350.1,-,PTHR13335.orig.30.pi,-,1.1,7.0,7.8,1.4,6.6,7.8
KAA0154788.1,-,PTHR13335.orig.30.pi,-,5.2e-16,57.7,0.0,5.7e-10,37.7,0.0
KAA0146567.1,-,PTHR13335.orig.30.pi,-,0.0016,16.4,3.9,0.0024,15.8,3.9
KAA0149091.1,-,PTHR13335.orig.30.pi,-,0.0033,15.4,1.1,0.0041,15.1,1.1
KAA0149844.1,-,PTHR13335.orig.30.pi,-,0.0053,14.7,7.6,0.0099,13.8,7.6
KAA0148047.1,-,PTHR13335.orig.30.pi,-,0.018,12.9,6.1,0.022,12.7,6.1
KAA0152593.1,-,PTHR13335.orig.30.pi,-,0.02,12.8,1.7,0.026,12.4,1.7
KAA0146871.1,-,PTHR13335.orig.30.pi,-,0.038,11.9,4.7,0.94,7.3,0.2
KAA0155946.1,-,PTHR13335.orig.30.pi,-,0.073,10.9,2.0,0.11,10.3,2.0
KAA0157172.1,-,PTHR13335.orig.30.pi,-,0.098,10.5,6.9,0.24,9.2,7.1
KAA0157586.1,-,PTHR13335.orig.30.pi,-,0.25,9.2,7.7,0.011,13.6,2.1
KAA0154892.1,-,PTHR13335.orig.30.pi,-,1.0,7.2,0.6,0.46,8.3,0.1
KAA0149405.1,-,PTHR13335.orig.30.pi,-,1.5,6.6,2.4,2.8,5.7,2.4
KAA0152974.1,-,PTHR13335.orig.30.pi,-,2.3,6.0,2.6,2.7,5.7,2.6
KAA0174952.1,-,PTHR13335.orig.30.pi,-,5.3e-17,60.9,0.0,5.6e-11,41.0,0.0
KAA0170974.1,-,PTHR13335.orig.30.pi,-,6e-05,21.1,3.2,6e-05,21.1,3.2
KAA0173069.1,-,PTHR13335.orig.30.pi,-,0.00012,20.1,5.1,0.00012,20.1,5.1
KAA0174754.1,-,PTHR13335.orig.30.pi,-,0.00085,17.3,3.8,0.0011,17.0,3.8
KAA0173986.1,-,PTHR13335.orig.30.pi,-,0.0036,15.2,1.0,0.0049,14.8,1.0
KAA0165384.1,-,PTHR13335.orig.30.pi,-,0.0038,15.1,1.3,0.0062,14.5,1.3
KAA0172124.1,-,PTHR13335.orig.30.pi,-,0.025,12.4,1.0,0.038,11.9,1.0
KAA0171409.1,-,PTHR13335.orig.30.pi,-,0.033,12.0,4.8,0.73,7.6,0.2
KAA0176265.1,-,PTHR13335.orig.30.pi,-,0.04,11.8,4.6,0.048,11.5,4.6
KAA0176006.1,-,PTHR13335.orig.30.pi,-,0.15,9.9,5.3,0.083,10.7,1.1
KAA0177982.1,-,PTHR13335.orig.30.pi,-,0.18,9.6,7.3,0.0082,14.1,1.8
KAA0170364.1,-,PTHR13335.orig.30.pi,-,0.36,8.6,5.1,0.61,7.9,5.1
KAA0178196.1,-,PTHR13335.orig.30.pi,-,0.51,8.1,8.2,0.59,7.9,8.2
KAA0176988.1,-,PTHR13335.orig.30.pi,-,1.0,7.1,8.8,1.7,6.4,8.8
KAE8907541.1,-,PTHR13335.orig.30.pi,-,1.8e-67,230.0,0.2,2.2e-67,229.7,0.2
KAE8907210.1,-,PTHR13335.orig.30.pi,-,8.6e-05,22.9,6.0,0.00012,22.3,6.0
KAE8896599.1,-,PTHR13335.orig.30.pi,-,0.00031,21.0,0.3,0.00051,20.3,0.0
KAE8891212.1,-,PTHR13335.orig.30.pi,-,0.0011,19.2,3.8,0.0011,19.2,3.8
KAE8886503.1,-,PTHR13335.orig.30.pi,-,0.015,15.5,4.9,0.019,15.1,4.9
KAE8912778.1,-,PTHR13335.orig.30.pi,-,0.02,15.1,2.6,0.018,15.2,2.6
KAE8903749.1,-,PTHR13335.orig.30.pi,-,0.088,12.9,6.2,0.085,13.0,6.2
KAE8884962.1,-,PTHR13335.orig.30.pi,-,0.14,12.3,1.4,0.049,13.8,9.4
KAE8914232.1,-,PTHR13335.orig.30.pi,-,4.1,7.4,4.0,5.0,7.1,4.0
KAE9051447.1,-,PTHR13335.orig.30.pi,-,1.2e-68,233.6,0.1,1.5e-68,233.3,0.1
KAE9047128.1,-,PTHR13335.orig.30.pi,-,0.00025,21.1,0.4,0.0004,20.4,0.0
KAE8971785.1,-,PTHR13335.orig.30.pi,-,0.0012,18.8,4.1,0.0014,18.6,4.1
KAE9050831.1,-,PTHR13335.orig.30.pi,-,0.033,14.0,0.8,0.037,13.9,0.8
KAE8970360.1,-,PTHR13335.orig.30.pi,-,0.068,13.0,2.7,0.082,12.8,2.7
KAE8977372.1,-,PTHR13335.orig.30.pi,-,0.068,13.0,0.0,0.081,12.8,0.0
KAE9052887.1,-,PTHR13335.orig.30.pi,-,0.15,11.9,9.4,0.14,12.0,9.4
KAE9036944.1,-,PTHR13335.orig.30.pi,-,0.2,11.5,1.9,0.26,11.1,1.0
KAE8955856.1,-,PTHR13335.orig.30.pi,-,0.27,11.1,3.9,0.3,10.9,3.9
KAE9045922.1,-,PTHR13335.orig.30.pi,-,0.7,9.7,5.1,1.5,8.5,5.1
KAE8976415.1,-,PTHR13335.orig.30.pi,-,0.78,9.5,7.2,6.9,6.4,7.3
KAE8950833.1,-,PTHR13335.orig.30.pi,-,0.92,9.3,4.4,1.1,9.1,4.4
KAE9026013.1,-,PTHR13335.orig.30.pi,-,1.2,8.9,0.1,1.3,8.8,0.1
KAE8988049.1,-,PTHR13335.orig.30.pi,-,1.6,8.5,4.8,2.3,8.0,4.8
KAE8976458.1,-,PTHR13335.orig.30.pi,-,2.5,7.8,7.8,3.4,7.4,7.8
KAE9034922.1,-,PTHR13335.orig.30.pi,-,5.3,6.8,6.5,7.7,6.2,6.5
KAE9026623.1,-,PTHR13335.orig.30.pi,-,7.1e-67,227.7,0.1,9.2e-67,227.4,0.1
KAE9019719.1,-,PTHR13335.orig.30.pi,-,0.00026,21.0,0.3,0.00041,20.3,0.0
KAE9003853.1,-,PTHR13335.orig.30.pi,-,0.00088,19.2,3.8,0.00094,19.2,3.8
KAE8969562.1,-,PTHR13335.orig.30.pi,-,0.019,14.8,2.5,0.02,14.8,2.5
KAE8978575.1,-,PTHR13335.orig.30.pi,-,0.048,13.5,4.5,0.043,13.7,4.5
KAE9004775.1,-,PTHR13335.orig.30.pi,-,0.11,12.3,1.4,0.04,13.8,9.4
KAE9029669.1,-,PTHR13335.orig.30.pi,-,2.0,8.2,2.9,15.0,5.2,2.9
KAE9044937.1,-,PTHR13335.orig.30.pi,-,1.2e-68,233.6,0.1,1.5e-68,233.3,0.1
KAE9041236.1,-,PTHR13335.orig.30.pi,-,0.00024,21.1,0.4,0.00039,20.4,0.0
KAE9045708.1,-,PTHR13335.orig.30.pi,-,0.033,14.0,0.8,0.036,13.9,0.8
KAE8969756.1,-,PTHR13335.orig.30.pi,-,0.066,13.0,2.7,0.08,12.8,2.7
KAE9045670.1,-,PTHR13335.orig.30.pi,-,0.15,11.9,9.4,0.13,12.0,9.4
KAE8955912.1,-,PTHR13335.orig.30.pi,-,0.26,11.1,3.9,0.29,10.9,3.9
KAE8954819.1,-,PTHR13335.orig.30.pi,-,0.76,9.5,5.5,0.82,9.4,5.5
KAE8978667.1,-,PTHR13335.orig.30.pi,-,0.89,9.3,7.5,4.9,6.9,7.5
KAE9013097.1,-,PTHR13335.orig.30.pi,-,1.6,8.5,4.8,2.2,8.0,4.8
