tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
OEU20717.1,-,PTHR11139.orig.30.pi,-,2.8e-12,45.1,0.0,3.6e-12,44.7,0.0
OEU18333.1,-,PTHR11139.orig.30.pi,-,4.6e-12,44.4,0.1,5.9e-12,44.0,0.1
OEU18904.1,-,PTHR11139.orig.30.pi,-,9.6e-12,43.3,0.8,1.2e-11,43.0,0.8
OEU15888.1,-,PTHR11139.orig.30.pi,-,7.5e-08,30.4,0.1,9.1e-08,30.1,0.1
OEU17108.1,-,PTHR11139.orig.30.pi,-,4.2e-07,27.9,3.0,2.5e-05,22.0,3.5
OEU17120.1,-,PTHR11139.orig.30.pi,-,4.5e-07,27.8,3.0,2e-05,22.4,3.5
OEU22503.1,-,PTHR11139.orig.30.pi,-,0.0083,13.7,0.0,0.0095,13.5,0.0
OEU15443.1,-,PTHR11139.orig.30.pi,-,1.6,6.1,5.6,1.7,6.0,4.5
OQR95529.1,-,PTHR11139.orig.30.pi,-,5e-231,767.5,0.7,9e-231,767.1,0.7
OQS04773.1,-,PTHR11139.orig.30.pi,-,8e-231,767.4,8.4,3e-231,767.3,8.4
OQR84376.1,-,PTHR11139.orig.30.pi,-,3e-200,663.6,4.4,9e-199,663.4,4.4
OQS07946.1,-,PTHR11139.orig.30.pi,-,6e-179,596.2,5.1,2e-178,595.9,5.1
OQS07464.1,-,PTHR11139.orig.30.pi,-,2e-175,583.3,6.1,8e-175,581.6,5.6
OQS05072.1,-,PTHR11139.orig.30.pi,-,6e-145,483.4,5.3,6e-145,483.4,5.3
OQR98763.1,-,PTHR11139.orig.30.pi,-,7e-113,376.0,2.4,5e-113,375.7,2.4
OQR80931.1,-,PTHR11139.orig.30.pi,-,4.1e-94,316.1,1.3,4.9e-94,315.9,1.3
OQR86843.1,-,PTHR11139.orig.30.pi,-,6.5e-54,182.8,5.6,7.9e-54,182.5,5.6
OQS07945.1,-,PTHR11139.orig.30.pi,-,7.5e-36,122.9,5.5,9.4e-34,115.9,1.6
OQS03195.1,-,PTHR11139.orig.30.pi,-,4.4e-23,80.5,2.3,4.4e-23,80.5,2.3
OQR92559.1,-,PTHR11139.orig.30.pi,-,1.8e-19,68.5,1.8,3.6e-19,67.5,0.1
OQS00041.1,-,PTHR11139.orig.30.pi,-,2.2e-17,61.6,0.3,2.2e-17,61.6,0.3
OQS03164.1,-,PTHR11139.orig.30.pi,-,3.1e-15,54.5,0.1,1.5e-14,52.2,0.1
OQS02722.1,-,PTHR11139.orig.30.pi,-,8.3e-15,53.0,0.1,8.3e-15,53.0,0.1
OQR92302.1,-,PTHR11139.orig.30.pi,-,8.5e-15,53.0,1.6,8.5e-15,53.0,1.6
OQR95411.1,-,PTHR11139.orig.30.pi,-,7.2e-14,49.9,0.2,3.4e-13,47.7,0.2
OQS04690.1,-,PTHR11139.orig.30.pi,-,7.9e-12,43.2,0.2,7.9e-12,43.2,0.2
OQR88833.1,-,PTHR11139.orig.30.pi,-,3.9e-11,40.8,0.5,1.6e-10,38.8,0.0
OQR91804.1,-,PTHR11139.orig.30.pi,-,7.3e-10,36.6,0.5,6.4e-09,33.5,0.1
OQR89312.1,-,PTHR11139.orig.30.pi,-,7.9e-10,36.5,2.9,1.6e-08,32.2,2.7
OQS07042.1,-,PTHR11139.orig.30.pi,-,9.4e-10,36.3,0.1,9.4e-10,36.3,0.1
OQR89308.1,-,PTHR11139.orig.30.pi,-,3.4e-09,34.4,1.1,4e-09,34.2,1.1
OQS06057.1,-,PTHR11139.orig.30.pi,-,6.7e-09,33.4,0.4,6.7e-09,33.4,0.4
OQR92662.1,-,PTHR11139.orig.30.pi,-,1.2e-08,32.6,2.8,1.7e-08,32.1,0.3
OQR81388.1,-,PTHR11139.orig.30.pi,-,4.3e-08,30.8,0.1,7.5e-08,30.0,0.1
OQR86606.1,-,PTHR11139.orig.30.pi,-,5.1e-07,27.2,1.5,5.1e-07,27.2,1.5
OQS06375.1,-,PTHR11139.orig.30.pi,-,9.2e-07,26.3,3.6,9.2e-07,26.3,3.6
OQS04051.1,-,PTHR11139.orig.30.pi,-,0.0014,15.8,1.8,0.0016,15.6,1.8
OQR95476.1,-,PTHR11139.orig.30.pi,-,0.061,10.4,0.7,0.096,9.7,0.7
OQR95536.1,-,PTHR11139.orig.30.pi,-,0.17,8.9,0.1,0.57,7.1,0.1
OQS03508.1,-,PTHR11139.orig.30.pi,-,0.4,7.6,5.4,3.9,4.4,0.1
OQS01993.1,-,PTHR11139.orig.30.pi,-,0.78,6.7,4.7,2.2,5.2,1.8
OQR94007.1,-,PTHR11139.orig.30.pi,-,0.0,1721.5,5.5,0.0,1721.1,5.5
OQR87010.1,-,PTHR11139.orig.30.pi,-,0.0,1470.3,1.4,0.0,1470.0,1.4
OQR96405.1,-,PTHR11139.orig.30.pi,-,4e-231,768.2,5.9,3e-231,767.8,5.9
OQR83900.1,-,PTHR11139.orig.30.pi,-,2e-222,739.3,7.3,7e-222,738.9,7.3
OQR87194.1,-,PTHR11139.orig.30.pi,-,7e-182,604.0,2.1,2e-181,601.9,1.9
OQR94690.1,-,PTHR11139.orig.30.pi,-,5e-146,484.4,0.9,2e-134,444.7,6.2
OQR92335.1,-,PTHR11139.orig.30.pi,-,9e-111,368.8,1.5,9e-111,368.8,1.5
OQR88047.1,-,PTHR11139.orig.30.pi,-,1.5e-29,102.1,6.7,7.7e-19,66.5,0.1
OQS01466.1,-,PTHR11139.orig.30.pi,-,5.5e-25,86.9,1.1,5.5e-25,86.9,1.1
OQR98797.1,-,PTHR11139.orig.30.pi,-,2.5e-23,81.4,0.8,2.5e-23,81.4,0.8
OQR88816.1,-,PTHR11139.orig.30.pi,-,5e-22,77.1,3.9,8e-15,53.2,0.7
OQS01304.1,-,PTHR11139.orig.30.pi,-,7.2e-19,66.6,0.6,1.7e-18,65.4,0.0
OQR87151.1,-,PTHR11139.orig.30.pi,-,4.3e-17,60.7,6.6,1.1e-08,32.8,0.0
OQR99035.1,-,PTHR11139.orig.30.pi,-,9.1e-17,59.7,0.1,5.1e-16,57.2,0.1
OQR87150.1,-,PTHR11139.orig.30.pi,-,1.3e-15,55.8,6.2,2.3e-07,28.5,0.0
OQR98218.1,-,PTHR11139.orig.30.pi,-,1.3e-14,52.6,2.3,1.8e-13,48.7,0.0
OQR97803.1,-,PTHR11139.orig.30.pi,-,1.4e-13,49.1,0.2,1.4e-13,49.1,0.2
OQR87668.1,-,PTHR11139.orig.30.pi,-,4.2e-12,44.2,3.9,4.2e-12,44.2,3.9
OQR86964.1,-,PTHR11139.orig.30.pi,-,2.3e-10,38.4,0.8,9.8e-10,36.3,0.0
OQR86683.1,-,PTHR11139.orig.30.pi,-,3.4e-10,37.9,0.2,3.4e-10,37.9,0.2
OQS00835.1,-,PTHR11139.orig.30.pi,-,1.6e-07,29.0,0.7,1.6e-07,29.0,0.7
OQR84737.1,-,PTHR11139.orig.30.pi,-,4.1e-07,27.7,1.7,5.2e-07,27.3,0.0
OQR99944.1,-,PTHR11139.orig.30.pi,-,1.9e-06,25.4,0.1,0.00021,18.7,0.1
OQR87160.1,-,PTHR11139.orig.30.pi,-,2.9e-06,24.8,0.2,2.9e-06,24.8,0.2
OQR87155.1,-,PTHR11139.orig.30.pi,-,2.4e-05,21.8,1.6,2.4e-05,21.8,1.6
OQR85760.1,-,PTHR11139.orig.30.pi,-,0.00032,18.0,0.8,0.0011,16.3,0.8
OQR90467.1,-,PTHR11139.orig.30.pi,-,0.00055,17.3,1.6,0.00069,16.9,1.6
OQR94453.1,-,PTHR11139.orig.30.pi,-,0.002,15.4,0.3,0.0022,15.3,0.3
OQS00989.1,-,PTHR11139.orig.30.pi,-,0.0036,14.5,3.1,0.018,12.3,3.4
OQR91884.1,-,PTHR11139.orig.30.pi,-,0.0044,14.3,1.8,0.0047,14.2,1.8
OQR97615.1,-,PTHR11139.orig.30.pi,-,0.0052,14.0,3.3,1.3,6.1,0.0
OQR98441.1,-,PTHR11139.orig.30.pi,-,0.065,10.4,0.1,0.44,7.6,0.4
OQR91235.1,-,PTHR11139.orig.30.pi,-,0.083,10.0,9.4,0.22,8.6,8.1
OQR88152.1,-,PTHR11139.orig.30.pi,-,0.56,7.3,2.9,0.65,7.1,2.9
RQM19112.1,-,PTHR11139.orig.30.pi,-,0.0,1431.9,2.6,0.0,1431.6,2.6
RQM22436.1,-,PTHR11139.orig.30.pi,-,4e-215,714.2,1.2,1e-213,713.0,1.2
RQM29098.1,-,PTHR11139.orig.30.pi,-,1e-179,600.2,2.1,1e-179,600.2,2.1
RQM26696.1,-,PTHR11139.orig.30.pi,-,3e-171,569.2,0.0,7e-165,549.1,0.0
RQM26713.1,-,PTHR11139.orig.30.pi,-,2e-144,483.2,7.5,3.6e-79,266.6,0.1
RQM20993.1,-,PTHR11139.orig.30.pi,-,5e-136,452.1,5.7,4e-136,451.4,5.7
RQM21857.1,-,PTHR11139.orig.30.pi,-,9.9e-90,301.7,2.7,9.9e-90,301.7,2.7
RQM12655.1,-,PTHR11139.orig.30.pi,-,2.6e-21,74.7,1.0,2e-13,48.5,0.1
RQM24823.1,-,PTHR11139.orig.30.pi,-,7.1e-20,69.9,0.2,7.1e-20,69.9,0.2
RQM27150.1,-,PTHR11139.orig.30.pi,-,1.8e-16,58.6,0.4,4.5e-16,57.3,0.4
RQM25305.1,-,PTHR11139.orig.30.pi,-,2e-15,55.2,2.0,1.8e-14,52.0,0.0
RQM21428.1,-,PTHR11139.orig.30.pi,-,1.2e-13,49.3,2.4,1.6e-13,48.9,1.0
RQM26875.1,-,PTHR11139.orig.30.pi,-,4.6e-13,47.3,1.2,5.8e-13,47.0,1.2
RQM27622.1,-,PTHR11139.orig.30.pi,-,3.2e-11,41.2,0.3,5.6e-11,40.4,0.3
RQM28053.1,-,PTHR11139.orig.30.pi,-,7.9e-11,39.9,0.3,2.8e-10,38.1,0.3
RQM28054.1,-,PTHR11139.orig.30.pi,-,5.5e-09,33.8,0.1,1.5e-08,32.4,0.1
RQM29596.1,-,PTHR11139.orig.30.pi,-,1.8e-07,28.8,1.0,1.9e-07,28.7,1.0
RQM19749.1,-,PTHR11139.orig.30.pi,-,2.2e-07,28.5,0.5,2.2e-07,28.5,0.5
RQM28820.1,-,PTHR11139.orig.30.pi,-,9e-07,26.5,0.2,9e-07,26.5,0.2
RQM25004.1,-,PTHR11139.orig.30.pi,-,2e-06,25.3,0.6,3.3e-06,24.6,0.0
RQM24143.1,-,PTHR11139.orig.30.pi,-,1e-05,23.0,0.1,1e-05,23.0,0.1
RQM31395.1,-,PTHR11139.orig.30.pi,-,7.2e-05,20.2,0.0,0.00021,18.6,0.8
RQM27494.1,-,PTHR11139.orig.30.pi,-,0.00027,18.3,5.7,0.00029,18.2,5.7
RQM24142.1,-,PTHR11139.orig.30.pi,-,0.0004,17.7,3.1,0.00089,16.5,1.2
RQM28383.1,-,PTHR11139.orig.30.pi,-,0.00076,16.8,2.1,0.00089,16.5,2.1
RQM20536.1,-,PTHR11139.orig.30.pi,-,0.0014,15.9,0.2,0.0014,15.9,0.2
RQM25195.1,-,PTHR11139.orig.30.pi,-,0.0051,14.0,5.7,0.0065,13.7,5.7
RQM24178.1,-,PTHR11139.orig.30.pi,-,0.19,8.8,0.2,0.45,7.6,0.2
RQM26776.1,-,PTHR11139.orig.30.pi,-,3.2,4.7,7.1,33.0,1.4,7.2
OWZ18321.1,-,PTHR11139.orig.30.pi,-,0.0,1494.5,7.1,0.0,1494.3,7.1
OWZ20345.1,-,PTHR11139.orig.30.pi,-,4e-229,763.7,0.4,8e-229,763.2,0.4
OWZ24782.1,-,PTHR11139.orig.30.pi,-,1e-174,580.6,1.3,6e-174,580.3,1.3
OWZ21835.1,-,PTHR11139.orig.30.pi,-,8e-168,562.1,9.4,7e-167,557.0,9.4
OWZ20541.1,-,PTHR11139.orig.30.pi,-,2e-143,477.7,1.3,2e-143,477.7,1.3
OWZ24781.1,-,PTHR11139.orig.30.pi,-,1.5e-24,86.8,0.1,1.5e-24,86.8,0.1
OWZ22938.1,-,PTHR11139.orig.30.pi,-,9.8e-21,74.1,0.1,2.9e-20,72.5,0.1
OWZ17311.1,-,PTHR11139.orig.30.pi,-,1.1e-19,70.6,1.3,1.1e-11,44.1,0.0
OWZ20540.1,-,PTHR11139.orig.30.pi,-,1.1e-14,54.0,0.0,1.1e-14,54.0,0.0
OWZ14343.1,-,PTHR11139.orig.30.pi,-,1.2e-14,53.9,1.7,6.5e-14,51.5,0.5
OWZ09607.1,-,PTHR11139.orig.30.pi,-,9.8e-13,47.6,0.6,1e-11,44.2,0.0
OWZ10494.1,-,PTHR11139.orig.30.pi,-,5.9e-12,45.0,0.3,2e-11,43.2,0.3
OWZ23775.1,-,PTHR11139.orig.30.pi,-,1.2e-09,37.3,0.3,2e-09,36.6,0.3
OWZ20330.1,-,PTHR11139.orig.30.pi,-,2.3e-09,36.4,7.2,1.2e-05,24.1,0.0
OWZ23321.1,-,PTHR11139.orig.30.pi,-,2.7e-09,36.1,5.1,1.2e-08,34.0,3.3
OWY93838.1,-,PTHR11139.orig.30.pi,-,6.7e-08,31.5,0.5,1e-07,30.9,0.5
OWZ21991.1,-,PTHR11139.orig.30.pi,-,2e-05,23.3,8.4,3.2e-05,22.6,8.1
OWZ10206.1,-,PTHR11139.orig.30.pi,-,2.9e-05,22.8,1.7,3.7e-05,22.4,1.7
OWZ22613.1,-,PTHR11139.orig.30.pi,-,0.004,15.7,7.9,0.037,12.5,7.9
OWY93707.1,-,PTHR11139.orig.30.pi,-,0.01,14.3,0.0,0.018,13.5,0.0
OWZ01077.1,-,PTHR11139.orig.30.pi,-,0.14,10.6,5.2,0.19,10.1,0.1
OWY98165.1,-,PTHR11139.orig.30.pi,-,0.16,10.4,0.5,0.16,10.3,0.5
OWZ06160.1,-,PTHR11139.orig.30.pi,-,3.8,5.8,5.2,1.7,6.9,2.7
GAX15699.1,-,PTHR11139.orig.30.pi,-,0.0,1236.0,3.0,0.0,1235.7,3.0
GAX15735.1,-,PTHR11139.orig.30.pi,-,0.0,1222.9,3.5,0.0,1222.6,3.5
GAX09288.1,-,PTHR11139.orig.30.pi,-,2e-183,607.6,2.7,5e-182,606.8,2.7
GAX13107.1,-,PTHR11139.orig.30.pi,-,4e-176,587.1,3.4,4e-176,585.8,3.4
GAX24432.1,-,PTHR11139.orig.30.pi,-,9e-171,569.0,8.9,1e-171,568.6,8.9
GAX21506.1,-,PTHR11139.orig.30.pi,-,4e-153,509.5,9.2,3e-153,508.8,9.2
GAX10504.1,-,PTHR11139.orig.30.pi,-,8e-121,402.5,1.6,8e-121,402.5,1.6
GAX16761.1,-,PTHR11139.orig.30.pi,-,4e-119,397.1,1.5,4e-119,397.1,1.5
GAX24386.1,-,PTHR11139.orig.30.pi,-,6.1e-29,100.6,2.0,8.9e-29,100.0,0.2
GAX25998.1,-,PTHR11139.orig.30.pi,-,3.1e-28,98.2,2.1,3.1e-28,98.2,2.1
GAX11223.1,-,PTHR11139.orig.30.pi,-,4.8e-18,64.4,1.7,6.4e-18,64.0,0.0
GAX10779.1,-,PTHR11139.orig.30.pi,-,1.8e-13,49.2,0.3,1.8e-13,49.2,0.3
GAX27535.1,-,PTHR11139.orig.30.pi,-,1.8e-13,49.2,0.3,1.8e-13,49.2,0.3
GAX20930.1,-,PTHR11139.orig.30.pi,-,3.2e-10,38.4,0.4,5.7e-10,37.6,0.0
GAX25455.1,-,PTHR11139.orig.30.pi,-,4.8e-10,37.9,0.0,9.2e-10,36.9,0.0
GAX22526.1,-,PTHR11139.orig.30.pi,-,1.2e-09,36.6,0.0,2.1e-09,35.8,0.0
GAX10642.1,-,PTHR11139.orig.30.pi,-,1.6e-09,36.1,0.0,2.4e-09,35.6,0.0
GAX23898.1,-,PTHR11139.orig.30.pi,-,3.4e-07,28.4,2.7,1.4e-06,26.4,2.7
GAX11839.1,-,PTHR11139.orig.30.pi,-,7e-07,27.4,2.9,2.9e-06,25.3,2.9
GAX12183.1,-,PTHR11139.orig.30.pi,-,4e-06,24.8,4.4,1.9e-05,22.6,4.5
GAX21279.1,-,PTHR11139.orig.30.pi,-,4.8e-06,24.6,6.0,8.7e-06,23.7,6.0
GAX19059.1,-,PTHR11139.orig.30.pi,-,0.17,9.5,1.3,0.31,8.6,1.3
GAX19985.1,-,PTHR11139.orig.30.pi,-,0.23,9.1,1.2,0.3,8.7,1.2
GAX15771.1,-,PTHR11139.orig.30.pi,-,0.23,9.0,3.6,0.27,8.9,3.6
GAX16220.1,-,PTHR11139.orig.30.pi,-,0.26,8.9,7.8,3.0,5.4,7.4
GAX16041.1,-,PTHR11139.orig.30.pi,-,0.39,8.3,2.1,0.41,8.2,2.1
GBG34163.1,-,PTHR11139.orig.30.pi,-,0.0,1379.7,0.0,0.0,1378.5,0.0
GBG33746.1,-,PTHR11139.orig.30.pi,-,0.0,1127.3,0.1,3e-259,860.4,5.6
GBG33462.1,-,PTHR11139.orig.30.pi,-,9e-182,605.1,2.3,2e-178,591.3,0.9
GBG31405.1,-,PTHR11139.orig.30.pi,-,8e-136,451.8,9.9,6e-135,448.5,1.8
GBG24907.1,-,PTHR11139.orig.30.pi,-,6e-133,443.4,6.8,9e-133,442.6,6.8
GBG28042.1,-,PTHR11139.orig.30.pi,-,3e-103,344.2,1.5,3e-103,344.2,1.5
GBG24920.1,-,PTHR11139.orig.30.pi,-,4.7e-77,259.4,7.4,1.7e-48,164.6,6.9
GBG27038.1,-,PTHR11139.orig.30.pi,-,1.9e-20,71.6,0.0,7.2e-19,66.4,0.0
GBG34892.1,-,PTHR11139.orig.30.pi,-,2.6e-19,67.8,0.0,3.9e-19,67.3,0.0
GBG28567.1,-,PTHR11139.orig.30.pi,-,1.6e-14,52.0,1.4,1.6e-14,52.0,1.4
GBG33290.1,-,PTHR11139.orig.30.pi,-,1.8e-14,51.8,1.6,2.3e-14,51.4,0.0
GBG30282.1,-,PTHR11139.orig.30.pi,-,1.8e-13,48.5,0.8,3.9e-13,47.3,0.8
GBG32513.1,-,PTHR11139.orig.30.pi,-,1.2e-12,45.7,0.0,1.6e-12,45.3,0.0
GBG28590.1,-,PTHR11139.orig.30.pi,-,5.4e-10,36.9,0.0,6.4e-10,36.7,0.0
GBG30029.1,-,PTHR11139.orig.30.pi,-,4.4e-07,27.2,2.7,6.5e-05,20.1,2.7
GBG26235.1,-,PTHR11139.orig.30.pi,-,5.9e-07,26.8,2.7,0.03,11.2,2.2
GBG26774.1,-,PTHR11139.orig.30.pi,-,1.2e-06,25.9,3.9,2.5e-05,21.5,3.9
GBG25405.1,-,PTHR11139.orig.30.pi,-,4.1e-06,24.0,5.6,0.25,8.2,2.1
GBG30500.1,-,PTHR11139.orig.30.pi,-,3.4e-05,21.0,7.2,0.042,10.7,0.0
GBG25827.1,-,PTHR11139.orig.30.pi,-,9.3e-05,19.5,6.7,0.21,8.4,0.2
GBG26624.1,-,PTHR11139.orig.30.pi,-,0.00011,19.3,5.0,0.00011,19.3,5.0
GBG25301.1,-,PTHR11139.orig.30.pi,-,0.00016,18.8,3.5,0.00018,18.6,3.5
GBG29496.1,-,PTHR11139.orig.30.pi,-,0.00024,18.2,5.1,0.00076,16.5,2.2
GBG33308.1,-,PTHR11139.orig.30.pi,-,0.00044,17.3,0.5,0.17,8.7,3.1
GBG29138.1,-,PTHR11139.orig.30.pi,-,0.00098,16.1,7.9,2.1,5.1,7.4
GBG29232.1,-,PTHR11139.orig.30.pi,-,0.0018,15.3,1.9,0.0022,15.0,1.9
GBG16239.1,-,PTHR11139.orig.30.pi,-,0.0026,14.7,0.8,0.08,9.8,0.0
GBG26677.1,-,PTHR11139.orig.30.pi,-,0.0028,14.6,4.5,0.013,12.4,4.5
GBG29303.1,-,PTHR11139.orig.30.pi,-,0.0029,14.6,1.6,0.0064,13.4,1.4
GBG16148.1,-,PTHR11139.orig.30.pi,-,0.0039,14.1,2.3,0.26,8.1,2.3
GBG34120.1,-,PTHR11139.orig.30.pi,-,0.0042,14.1,1.9,0.044,10.7,1.9
GBG28446.1,-,PTHR11139.orig.30.pi,-,0.011,12.7,6.4,27.0,1.4,6.4
GBG16209.1,-,PTHR11139.orig.30.pi,-,0.012,12.6,1.4,0.25,8.1,1.4
GBG31937.1,-,PTHR11139.orig.30.pi,-,0.012,12.6,3.0,0.053,10.4,3.1
GBG26082.1,-,PTHR11139.orig.30.pi,-,0.022,11.7,0.8,0.52,7.1,0.6
GBG32535.1,-,PTHR11139.orig.30.pi,-,0.082,9.8,6.1,36.0,1.0,5.2
GBG35075.1,-,PTHR11139.orig.30.pi,-,0.1,9.4,0.5,1.3,5.8,0.5
GBG34581.1,-,PTHR11139.orig.30.pi,-,0.13,9.1,0.4,1.1,6.0,0.5
GBG16287.1,-,PTHR11139.orig.30.pi,-,0.22,8.3,0.8,1.6,5.5,0.8
GBG28125.1,-,PTHR11139.orig.30.pi,-,0.32,7.8,7.9,2.3,5.0,7.7
GBG26581.1,-,PTHR11139.orig.30.pi,-,0.49,7.2,4.0,0.62,6.9,4.0
POM80357.1,-,PTHR11139.orig.30.pi,-,0.0,1105.4,5.7,8e-201,668.8,0.3
POM69040.1,-,PTHR11139.orig.30.pi,-,1e-116,387.7,2.8,4e-116,387.5,2.8
POM72998.1,-,PTHR11139.orig.30.pi,-,3.4e-83,280.8,0.0,3.8e-83,280.6,0.0
POM64963.1,-,PTHR11139.orig.30.pi,-,4.7e-83,280.4,0.1,5.2e-83,280.2,0.1
POM63439.1,-,PTHR11139.orig.30.pi,-,4.6e-20,71.4,0.6,9.8e-12,43.8,0.0
POM66623.1,-,PTHR11139.orig.30.pi,-,1.3e-15,56.6,0.4,1.3e-15,56.6,0.4
POM62571.1,-,PTHR11139.orig.30.pi,-,6.9e-14,50.9,0.2,1.3e-13,50.0,0.0
POM80345.1,-,PTHR11139.orig.30.pi,-,5.6e-12,44.5,0.0,5.6e-12,44.5,0.0
POM77583.1,-,PTHR11139.orig.30.pi,-,4.4e-10,38.3,0.0,5.5e-10,38.0,0.0
POM58299.1,-,PTHR11139.orig.30.pi,-,4.4e-10,38.3,1.2,5.3e-10,38.0,0.0
POM57803.1,-,PTHR11139.orig.30.pi,-,5.2e-10,38.0,1.6,1.7e-09,36.3,0.6
POM62167.1,-,PTHR11139.orig.30.pi,-,1.2e-07,30.2,0.5,1.2e-07,30.2,0.5
POM64003.1,-,PTHR11139.orig.30.pi,-,8e-06,24.1,5.3,0.041,11.8,5.6
POM70158.1,-,PTHR11139.orig.30.pi,-,0.0063,14.5,0.0,0.2,9.5,0.0
POM65444.1,-,PTHR11139.orig.30.pi,-,0.0064,14.5,4.6,0.0079,14.2,2.2
POM75220.1,-,PTHR11139.orig.30.pi,-,0.0069,14.4,0.0,0.23,9.3,0.0
POM79751.1,-,PTHR11139.orig.30.pi,-,0.011,13.8,1.5,0.013,13.5,1.5
POM60818.1,-,PTHR11139.orig.30.pi,-,0.02,12.9,0.0,0.02,12.9,0.0
POM71821.1,-,PTHR11139.orig.30.pi,-,0.071,11.0,0.0,0.074,11.0,0.0
POM64895.1,-,PTHR11139.orig.30.pi,-,0.091,10.7,0.1,0.1,10.5,0.1
POM65780.1,-,PTHR11139.orig.30.pi,-,0.11,10.4,9.4,0.57,8.0,0.2
POM74583.1,-,PTHR11139.orig.30.pi,-,0.13,10.2,1.9,0.13,10.2,1.9
POM77881.1,-,PTHR11139.orig.30.pi,-,0.14,10.1,1.6,0.16,9.9,1.6
POM71298.1,-,PTHR11139.orig.30.pi,-,0.64,7.9,4.7,0.83,7.5,4.7
POM67158.1,-,PTHR11139.orig.30.pi,-,2.3,6.1,8.1,4.0,5.2,8.0
RAW25693.1,-,PTHR11139.orig.30.pi,-,0.0,2023.3,0.4,0.0,2021.2,0.4
RAW32912.1,-,PTHR11139.orig.30.pi,-,0.0,1503.1,9.8,0.0,1502.8,9.8
RAW42971.1,-,PTHR11139.orig.30.pi,-,5e-235,782.2,3.7,1e-235,781.9,3.7
RAW42970.1,-,PTHR11139.orig.30.pi,-,5e-232,770.9,7.8,2e-231,770.0,7.8
RAW42633.1,-,PTHR11139.orig.30.pi,-,1e-217,721.0,6.0,1e-216,720.3,6.0
RAW43110.1,-,PTHR11139.orig.30.pi,-,2e-189,633.2,2.9,2e-189,633.2,2.9
RAW40165.1,-,PTHR11139.orig.30.pi,-,2e-158,527.7,0.0,3e-153,510.2,0.0
RAW39005.1,-,PTHR11139.orig.30.pi,-,4e-107,356.7,2.5,3e-105,350.1,2.5
RAW33488.1,-,PTHR11139.orig.30.pi,-,4.4e-20,71.4,0.2,4.7e-12,44.8,0.0
RAW29359.1,-,PTHR11139.orig.30.pi,-,3.2e-19,68.6,1.8,9.3e-19,67.0,0.0
RAW25594.1,-,PTHR11139.orig.30.pi,-,8.9e-17,60.4,0.1,2.2e-16,59.1,0.1
RAW34736.1,-,PTHR11139.orig.30.pi,-,4.6e-15,54.7,0.0,1.1e-14,53.5,0.0
RAW28371.1,-,PTHR11139.orig.30.pi,-,2.3e-14,52.4,0.0,2.3e-14,52.4,0.0
RAW24386.1,-,PTHR11139.orig.30.pi,-,2e-13,49.3,0.1,3.9e-13,48.3,0.0
RAW27892.1,-,PTHR11139.orig.30.pi,-,5.4e-13,47.9,0.1,5.4e-13,47.9,0.1
RAW42086.1,-,PTHR11139.orig.30.pi,-,3.3e-12,45.3,3.0,4.2e-12,44.9,0.6
RAW42319.1,-,PTHR11139.orig.30.pi,-,1.8e-10,39.5,0.4,4e-10,38.4,0.0
RAW27617.1,-,PTHR11139.orig.30.pi,-,1.6e-09,36.4,1.7,1.9e-06,26.2,0.1
RAW28839.1,-,PTHR11139.orig.30.pi,-,1.8e-09,36.2,0.2,4.3e-09,34.9,0.2
RAW37991.1,-,PTHR11139.orig.30.pi,-,2.8e-09,35.5,4.7,1.4e-08,33.2,3.3
RAW38011.1,-,PTHR11139.orig.30.pi,-,4.4e-09,34.9,0.0,6.3e-09,34.4,0.0
RAW42099.1,-,PTHR11139.orig.30.pi,-,1.2e-08,33.5,1.2,3.8e-08,31.8,1.2
RAW31701.1,-,PTHR11139.orig.30.pi,-,5.4e-05,21.4,8.8,0.0001,20.5,8.8
RAW42614.1,-,PTHR11139.orig.30.pi,-,0.00011,20.3,4.6,0.00015,19.9,4.6
RAW39957.1,-,PTHR11139.orig.30.pi,-,0.00033,18.7,8.4,0.046,11.6,8.1
RAW39222.1,-,PTHR11139.orig.30.pi,-,0.0046,15.0,1.0,0.18,9.6,0.2
RAW20693.1,-,PTHR11139.orig.30.pi,-,2.4,5.9,8.2,2.6,5.8,8.2
RHY28067.1,-,PTHR11139.orig.30.pi,-,0.0,1404.9,4.1,0.0,1404.7,4.1
RHY28724.1,-,PTHR11139.orig.30.pi,-,0.0,1163.8,8.1,0.0,1162.9,8.1
RHY35334.1,-,PTHR11139.orig.30.pi,-,5e-234,777.7,2.4,5e-234,777.7,2.4
RHY34277.1,-,PTHR11139.orig.30.pi,-,6e-215,715.3,0.7,2e-215,713.9,0.7
RHY35504.1,-,PTHR11139.orig.30.pi,-,6e-150,499.0,6.3,6e-150,499.0,6.3
RHY33815.1,-,PTHR11139.orig.30.pi,-,5e-120,397.8,2.3,1e-117,388.8,1.9
RHY31622.1,-,PTHR11139.orig.30.pi,-,2.9e-68,230.1,6.9,1.7e-66,224.3,6.9
RHY26965.1,-,PTHR11139.orig.30.pi,-,1.3e-25,88.6,4.9,1.3e-25,88.6,4.9
RHY34663.1,-,PTHR11139.orig.30.pi,-,1e-21,75.7,1.1,1e-21,75.7,1.1
RHY32425.1,-,PTHR11139.orig.30.pi,-,1.9e-20,71.4,5.0,2.7e-20,71.0,1.6
