tar,tid,qry,qid,eva,sca,bia,evd,scd,bid
CAE7564241.1,-,PTHR13298.orig.30.pi,-,0.58,8.3,0.0,0.59,8.3,0.0
CAE7436127.1,-,PTHR13298.orig.30.pi,-,7.8,4.6,4.9,43.0,2.1,0.4
CAE7244331.1,-,PTHR13298.orig.30.pi,-,0.0032,16.2,1.1,0.56,8.7,0.3
CAE7556124.1,-,PTHR13298.orig.30.pi,-,0.022,13.3,0.4,0.12,11.0,0.0
CAE7829996.1,-,PTHR13298.orig.30.pi,-,0.027,13.1,0.5,4.8,5.6,0.0
CAE7246864.1,-,PTHR13298.orig.30.pi,-,0.057,12.0,0.2,0.49,8.9,0.0
CAE7193096.1,-,PTHR13298.orig.30.pi,-,0.059,11.9,0.3,0.11,11.0,0.3
CAE7707562.1,-,PTHR13298.orig.30.pi,-,0.06,11.9,0.0,0.14,10.7,0.0
CAE7473611.1,-,PTHR13298.orig.30.pi,-,0.063,11.9,0.0,0.2,10.2,0.0
CAE7236900.1,-,PTHR13298.orig.30.pi,-,0.073,11.6,0.0,0.87,8.1,0.0
CAE7262749.1,-,PTHR13298.orig.30.pi,-,0.25,9.9,2.4,7.9,4.9,0.0
CAE7603195.1,-,PTHR13298.orig.30.pi,-,0.59,8.6,0.5,1.6,7.2,0.2
CAE7336293.1,-,PTHR13298.orig.30.pi,-,0.59,8.6,3.3,0.77,8.3,3.3
CAE7925306.1,-,PTHR13298.orig.30.pi,-,0.001,17.7,5.0,0.39,9.2,1.2
CAE7947782.1,-,PTHR13298.orig.30.pi,-,0.0012,17.5,1.8,0.0046,15.5,0.9
CAE7225459.1,-,PTHR13298.orig.30.pi,-,0.0059,15.2,0.9,0.0062,15.1,0.1
CAE7679847.1,-,PTHR13298.orig.30.pi,-,0.016,13.7,0.3,0.021,13.3,0.3
CAE7948888.1,-,PTHR13298.orig.30.pi,-,0.023,13.2,0.0,0.99,7.8,0.0
CAE7949744.1,-,PTHR13298.orig.30.pi,-,0.028,12.9,0.1,0.1,11.1,0.1
CAE6928646.1,-,PTHR13298.orig.30.pi,-,0.033,12.7,1.1,3.7,5.9,0.0
CAE7257346.1,-,PTHR13298.orig.30.pi,-,0.044,12.3,0.1,5.7,5.3,0.1
CAE7947091.1,-,PTHR13298.orig.30.pi,-,0.055,12.0,0.0,0.069,11.6,0.0
CAE7399234.1,-,PTHR13298.orig.30.pi,-,0.13,10.8,0.2,1.6,7.1,0.0
CAE7413871.1,-,PTHR13298.orig.30.pi,-,0.17,10.3,0.0,0.25,9.8,0.0
CAE7762366.1,-,PTHR13298.orig.30.pi,-,1.4,7.3,4.7,3.4,6.0,0.8
CAE7804942.1,-,PTHR13298.orig.30.pi,-,3.5e-05,22.1,0.2,0.62,8.1,0.0
CAE7248794.1,-,PTHR13298.orig.30.pi,-,0.00012,20.3,3.7,0.093,10.8,0.1
CAE7657202.1,-,PTHR13298.orig.30.pi,-,0.0005,18.3,1.5,0.089,10.9,0.3
CAE7822527.1,-,PTHR13298.orig.30.pi,-,0.0025,16.0,0.0,0.35,8.9,0.0
CAE7255110.1,-,PTHR13298.orig.30.pi,-,0.0074,14.4,0.3,2.1,6.3,0.1
CAE6939799.1,-,PTHR13298.orig.30.pi,-,0.012,13.8,0.1,0.016,13.3,0.1
CAE7397645.1,-,PTHR13298.orig.30.pi,-,0.012,13.7,0.3,0.016,13.3,0.3
CAE7784970.1,-,PTHR13298.orig.30.pi,-,0.058,11.5,0.9,2.6,6.0,0.3
CAE7708147.1,-,PTHR13298.orig.30.pi,-,0.089,10.9,0.0,0.1,10.6,0.0
CAE7621709.1,-,PTHR13298.orig.30.pi,-,0.19,9.8,0.4,0.26,9.3,0.4
CAE7463331.1,-,PTHR13298.orig.30.pi,-,0.59,8.1,0.9,0.8,7.7,0.0
CAE7538770.1,-,PTHR13298.orig.30.pi,-,0.62,8.1,5.2,3.5,5.6,0.7
CAE7282741.1,-,PTHR13298.orig.30.pi,-,0.74,7.8,3.8,2.0,6.4,0.8
CAE7737953.1,-,PTHR13298.orig.30.pi,-,0.00021,19.1,5.7,0.0032,15.2,0.0
CAE7259978.1,-,PTHR13298.orig.30.pi,-,0.00092,17.0,0.1,0.0036,15.0,0.0
CAE7268083.1,-,PTHR13298.orig.30.pi,-,0.0037,15.0,1.4,0.069,10.8,0.3
CAE7504994.1,-,PTHR13298.orig.30.pi,-,0.013,13.1,4.0,0.86,7.1,0.2
CAE7270821.1,-,PTHR13298.orig.30.pi,-,0.028,12.1,1.5,0.068,10.8,0.2
CAE7358247.1,-,PTHR13298.orig.30.pi,-,0.051,11.2,3.3,5.0,4.6,0.1
CAE7168911.1,-,PTHR13298.orig.30.pi,-,0.058,11.0,0.4,0.28,8.7,0.3
CAE7761643.1,-,PTHR13298.orig.30.pi,-,0.24,9.0,0.0,0.24,9.0,0.0
CAE7219615.1,-,PTHR13298.orig.30.pi,-,0.4,8.3,4.5,11.0,3.5,0.0
CAE7718291.1,-,PTHR13298.orig.30.pi,-,0.48,8.0,3.3,0.38,8.3,1.2
CAE7229408.1,-,PTHR13298.orig.30.pi,-,1.2,6.7,3.6,11.0,3.5,0.1
CAE7803732.1,-,PTHR13298.orig.30.pi,-,0.013,13.8,0.1,0.021,13.1,0.1
CAE7941202.1,-,PTHR13298.orig.30.pi,-,0.014,13.7,0.2,2.7,6.1,0.1
CAE7941361.1,-,PTHR13298.orig.30.pi,-,0.028,12.7,0.0,0.88,7.7,0.0
CAE7297828.1,-,PTHR13298.orig.30.pi,-,0.028,12.7,0.1,0.13,10.5,0.0
CAE7269550.1,-,PTHR13298.orig.30.pi,-,0.043,12.1,0.1,0.047,11.9,0.1
CAE7792175.1,-,PTHR13298.orig.30.pi,-,0.065,11.5,2.6,3.8,5.6,0.0
CAE7549563.1,-,PTHR13298.orig.30.pi,-,0.065,11.5,0.8,1.1,7.4,0.1
CAE7654465.1,-,PTHR13298.orig.30.pi,-,0.26,9.5,0.1,1.2,7.3,0.0
CAE7343868.1,-,PTHR13298.orig.30.pi,-,0.35,9.0,1.9,0.64,8.2,1.2
CAE7852596.1,-,PTHR13298.orig.30.pi,-,0.66,8.1,0.5,2.2,6.4,0.5
CAE7893755.1,-,PTHR13298.orig.30.pi,-,0.0013,17.2,0.1,0.0028,16.1,0.1
CAE7615056.1,-,PTHR13298.orig.30.pi,-,0.0057,15.1,0.5,0.0069,14.8,0.5
CAE7827649.1,-,PTHR13298.orig.30.pi,-,0.012,14.0,0.1,0.021,13.2,0.1
CAE7725006.1,-,PTHR13298.orig.30.pi,-,0.015,13.7,0.3,0.019,13.3,0.3
CAE7890485.1,-,PTHR13298.orig.30.pi,-,0.015,13.7,0.2,2.9,6.1,0.1
CAE7247089.1,-,PTHR13298.orig.30.pi,-,0.033,12.6,1.0,2.1,6.6,0.0
CAE7730521.1,-,PTHR13298.orig.30.pi,-,0.038,12.3,3.1,1.7,6.9,3.2
CAE7880487.1,-,PTHR13298.orig.30.pi,-,0.67,8.2,0.4,0.93,7.7,0.4
CAE8603289.1,-,PTHR13298.orig.30.pi,-,2.1e-38,133.1,0.0,1.3e-37,130.4,0.0
CAE8596086.1,-,PTHR13298.orig.30.pi,-,3.5e-37,129.0,0.0,3e-36,125.9,0.0
CAE8586789.1,-,PTHR13298.orig.30.pi,-,0.00024,20.2,0.0,0.00026,20.1,0.0
CAE8616754.1,-,PTHR13298.orig.30.pi,-,0.0021,17.1,0.2,0.23,10.3,0.1
CAE8598135.1,-,PTHR13298.orig.30.pi,-,0.0024,16.9,0.0,0.032,13.2,0.0
CAE8585976.1,-,PTHR13298.orig.30.pi,-,0.004,16.2,0.5,0.5,9.2,0.1
CAE8619401.1,-,PTHR13298.orig.30.pi,-,0.0049,15.9,0.1,0.58,9.0,0.0
CAE8625692.1,-,PTHR13298.orig.30.pi,-,0.0068,15.4,0.1,0.0088,15.1,0.1
CAE8638624.1,-,PTHR13298.orig.30.pi,-,0.0074,15.3,0.0,0.076,12.0,0.0
CAE8629071.1,-,PTHR13298.orig.30.pi,-,0.041,12.8,1.0,2.4,7.0,0.4
CAE8591182.1,-,PTHR13298.orig.30.pi,-,0.065,12.2,0.2,0.081,11.9,0.2
CAE8619839.1,-,PTHR13298.orig.30.pi,-,0.11,11.4,0.8,3.4,6.5,0.3
CAE8626213.1,-,PTHR13298.orig.30.pi,-,0.13,11.2,0.0,0.22,10.4,0.0
CAE8599490.1,-,PTHR13298.orig.30.pi,-,0.14,11.0,0.2,0.16,10.9,0.2
CAE8633898.1,-,PTHR13298.orig.30.pi,-,0.27,10.1,0.0,0.84,8.5,0.0
CAE8591213.1,-,PTHR13298.orig.30.pi,-,0.29,10.0,0.2,0.38,9.6,0.2
CAE8602255.1,-,PTHR13298.orig.30.pi,-,0.32,9.9,0.2,0.42,9.5,0.2
CAE8628010.1,-,PTHR13298.orig.30.pi,-,0.34,9.8,0.0,4.5,6.1,0.0
CAE8633834.1,-,PTHR13298.orig.30.pi,-,0.91,8.4,0.9,1.4,7.7,0.3
CAE8608336.1,-,PTHR13298.orig.30.pi,-,6.0,5.7,7.1,6.7,5.5,7.1
CAE8622767.1,-,PTHR13298.orig.30.pi,-,7.0,5.4,4.1,21.0,3.9,0.0
CAE8653571.1,-,PTHR13298.orig.30.pi,-,1.8e-38,133.1,0.0,1.1e-37,130.4,0.0
CAE8644520.1,-,PTHR13298.orig.30.pi,-,8.2e-13,48.1,0.0,4.3e-12,45.7,0.0
CAE8640638.1,-,PTHR13298.orig.30.pi,-,8.4e-13,48.1,0.0,4.3e-12,45.7,0.0
CAE8736380.1,-,PTHR13298.orig.30.pi,-,0.00037,19.4,0.0,0.014,14.2,0.0
CAE8685698.1,-,PTHR13298.orig.30.pi,-,0.00055,18.9,0.6,0.21,10.3,0.1
CAE8716402.1,-,PTHR13298.orig.30.pi,-,0.0044,15.9,0.1,0.52,9.0,0.0
CAE8742100.1,-,PTHR13298.orig.30.pi,-,0.045,12.5,0.2,7.8,5.1,0.0
CAE8738880.1,-,PTHR13298.orig.30.pi,-,0.075,11.8,0.0,0.081,11.7,0.0
CAE8714472.1,-,PTHR13298.orig.30.pi,-,0.098,11.4,3.3,1.5,7.5,0.2
CAE8716852.1,-,PTHR13298.orig.30.pi,-,0.24,10.1,0.0,0.75,8.5,0.0
CAE8723452.1,-,PTHR13298.orig.30.pi,-,0.36,9.5,0.2,0.51,9.0,0.2
CAE8648799.1,-,PTHR13298.orig.30.pi,-,0.4,9.4,0.0,0.53,9.0,0.0
CAE8653253.1,-,PTHR13298.orig.30.pi,-,0.46,9.2,1.2,2.2,6.9,0.1
CAE8718082.1,-,PTHR13298.orig.30.pi,-,0.83,8.3,0.9,1.3,7.7,0.3
CAE8723854.1,-,PTHR13298.orig.30.pi,-,5.3,5.7,7.1,5.9,5.5,7.1
CAG9330223.1,-,PTHR13298.orig.30.pi,-,4e-187,621.4,1.7,6e-186,617.1,1.7
CAG9329548.1,-,PTHR13298.orig.30.pi,-,8.2e-05,20.6,4.9,0.11,10.3,0.0
CAG9319717.1,-,PTHR13298.orig.30.pi,-,0.0017,16.3,0.3,0.41,8.4,0.0
CAG9329159.1,-,PTHR13298.orig.30.pi,-,0.0024,15.8,0.2,0.013,13.3,0.0
CAG9329568.1,-,PTHR13298.orig.30.pi,-,0.0025,15.7,0.6,0.014,13.2,0.1
CAG9315411.1,-,PTHR13298.orig.30.pi,-,0.016,13.0,0.2,1.5,6.5,0.0
CAG9330514.1,-,PTHR13298.orig.30.pi,-,0.018,12.9,4.7,0.018,12.9,3.8
CAG9316263.1,-,PTHR13298.orig.30.pi,-,0.049,11.5,1.7,4.9,4.8,0.0
CAG9333366.1,-,PTHR13298.orig.30.pi,-,0.06,11.2,0.5,0.52,8.1,0.1
CAG9313643.1,-,PTHR13298.orig.30.pi,-,0.078,10.8,2.6,0.26,9.0,0.7
CAG9320438.1,-,PTHR13298.orig.30.pi,-,0.091,10.6,2.2,0.11,10.3,2.2
CAG9336050.1,-,PTHR13298.orig.30.pi,-,0.13,10.0,2.1,1.3,6.8,0.0
CAG9322516.1,-,PTHR13298.orig.30.pi,-,0.15,9.9,0.6,0.41,8.4,0.2
CAG9313045.1,-,PTHR13298.orig.30.pi,-,0.18,9.6,0.0,0.23,9.2,0.0
CAG9332989.1,-,PTHR13298.orig.30.pi,-,0.19,9.5,0.6,0.59,7.9,0.6
CAG9334078.1,-,PTHR13298.orig.30.pi,-,1.6,6.5,4.0,1.6,6.5,0.1
CAG9483218.1,-,PTHR13298.orig.30.pi,-,0.81,5.3,8.6,0.1,8.3,0.1
CAI2371849.1,-,PTHR13298.orig.30.pi,-,0.0074,14.3,3.5,0.013,13.5,1.3
CAL1157834.1,-,PTHR13298.orig.30.pi,-,0.0002,20.3,3.7,0.12,11.1,0.3
CAL1159845.1,-,PTHR13298.orig.30.pi,-,0.00028,19.8,5.3,0.0033,16.2,1.1
CAL1137462.1,-,PTHR13298.orig.30.pi,-,0.0067,15.2,0.3,0.0096,14.7,0.3
CAL1133472.1,-,PTHR13298.orig.30.pi,-,0.027,13.2,0.5,0.24,10.0,0.0
CAL1161821.1,-,PTHR13298.orig.30.pi,-,0.029,13.1,0.5,0.51,9.0,0.2
CAL1157836.1,-,PTHR13298.orig.30.pi,-,0.038,12.7,0.8,0.77,8.4,0.0
CAL1162431.1,-,PTHR13298.orig.30.pi,-,0.093,11.4,0.1,0.12,11.0,0.1
CAJ1353433.1,-,PTHR13298.orig.30.pi,-,0.0095,14.5,0.2,0.012,14.1,0.2
CAJ1350565.1,-,PTHR13298.orig.30.pi,-,0.014,13.9,2.3,0.12,10.9,0.0
CAJ1350563.1,-,PTHR13298.orig.30.pi,-,0.016,13.7,2.3,0.12,10.8,0.0
CAJ1350564.1,-,PTHR13298.orig.30.pi,-,0.017,13.7,2.2,0.13,10.7,0.0
CAJ1349214.1,-,PTHR13298.orig.30.pi,-,0.032,12.7,0.4,0.049,12.1,0.4
CAJ1365281.1,-,PTHR13298.orig.30.pi,-,0.043,12.3,1.2,1.3,7.4,0.1
CAJ1336939.1,-,PTHR13298.orig.30.pi,-,0.094,11.2,0.0,0.31,9.5,0.0
CAJ1350552.1,-,PTHR13298.orig.30.pi,-,0.32,9.4,3.0,1.3,7.4,0.4
CAJ1350551.1,-,PTHR13298.orig.30.pi,-,0.36,9.2,3.1,1.4,7.3,0.4
CAJ1344475.1,-,PTHR13298.orig.30.pi,-,0.64,8.4,4.4,0.31,9.5,0.4
CAJ1364005.1,-,PTHR13298.orig.30.pi,-,1.3,7.4,4.2,12.0,4.1,0.4
CAJ1327292.1,-,PTHR13298.orig.30.pi,-,4.8,5.5,3.7,39.0,2.5,0.1
CAJ1327290.1,-,PTHR13298.orig.30.pi,-,4.9,5.5,3.5,51.0,2.1,0.0
CAJ1374430.1,-,PTHR13298.orig.30.pi,-,0.0035,15.9,0.5,0.012,14.1,0.0
CAJ1398820.1,-,PTHR13298.orig.30.pi,-,0.026,13.0,1.1,0.12,10.8,0.2
CAJ1404965.1,-,PTHR13298.orig.30.pi,-,0.037,12.5,0.5,0.07,11.6,0.4
CAJ1409208.1,-,PTHR13298.orig.30.pi,-,0.092,11.2,0.0,0.29,9.5,0.0
CAJ1411502.1,-,PTHR13298.orig.30.pi,-,0.18,10.2,2.2,8.5,4.7,1.3
CAJ1409824.1,-,PTHR13298.orig.30.pi,-,0.2,10.1,3.2,4.9,5.5,0.0
CAJ1380720.1,-,PTHR13298.orig.30.pi,-,0.65,8.4,4.4,0.31,9.5,0.4
CAJ1393893.1,-,PTHR13298.orig.30.pi,-,0.65,8.4,8.6,2.1,6.7,0.1
CAJ1407116.1,-,PTHR13298.orig.30.pi,-,0.76,8.2,4.9,0.4,9.1,0.3
CAJ1385268.1,-,PTHR13298.orig.30.pi,-,4.0,5.8,3.2,50.0,2.1,0.0
CAJ1385267.1,-,PTHR13298.orig.30.pi,-,4.3,5.7,3.6,39.0,2.5,0.1
CAJ1448948.1,-,PTHR13298.orig.30.pi,-,0.0059,15.4,2.0,0.47,9.1,0.4
CAJ1442486.1,-,PTHR13298.orig.30.pi,-,0.021,13.6,0.0,0.028,13.2,0.0
CAJ1451477.1,-,PTHR13298.orig.30.pi,-,0.042,12.6,2.4,0.17,10.6,0.4
CAJ1423100.1,-,PTHR13298.orig.30.pi,-,0.044,12.5,0.5,0.084,11.6,0.4
CAJ1451480.1,-,PTHR13298.orig.30.pi,-,0.055,12.2,2.8,0.17,10.6,0.4
CAJ1451478.1,-,PTHR13298.orig.30.pi,-,0.059,12.1,2.7,0.17,10.6,0.4
CAJ1451479.1,-,PTHR13298.orig.30.pi,-,0.063,12.0,2.8,0.18,10.5,0.4
CAJ1424922.1,-,PTHR13298.orig.30.pi,-,0.11,11.2,0.0,0.35,9.5,0.0
CAJ1418060.1,-,PTHR13298.orig.30.pi,-,0.16,10.7,0.1,0.24,10.1,0.1
CAJ1441557.1,-,PTHR13298.orig.30.pi,-,0.19,10.4,0.1,0.21,10.3,0.1
CAJ1431403.1,-,PTHR13298.orig.30.pi,-,0.22,10.2,2.2,10.0,4.7,1.3
CAJ1415747.1,-,PTHR13298.orig.30.pi,-,0.22,10.2,1.1,4.0,6.0,0.1
CAJ1457855.1,-,PTHR13298.orig.30.pi,-,0.24,10.1,3.2,5.9,5.5,0.0
CAJ1441202.1,-,PTHR13298.orig.30.pi,-,0.65,8.7,7.2,3.0,6.5,0.8
CAJ1445917.1,-,PTHR13298.orig.30.pi,-,0.78,8.4,4.4,0.37,9.5,0.4
CAJ1440666.1,-,PTHR13298.orig.30.pi,-,2.8,6.6,2.0,25.0,3.4,0.7
CAJ1419527.1,-,PTHR13298.orig.30.pi,-,5.2,5.7,3.6,48.0,2.5,0.1
CAJ1441203.1,-,PTHR13298.orig.30.pi,-,5.8,5.5,4.9,6.0,5.5,0.3
CAK0888871.1,-,PTHR13298.orig.30.pi,-,0.00046,20.3,0.0,0.012,15.6,0.0
CAK0794861.1,-,PTHR13298.orig.30.pi,-,0.00079,19.5,0.0,0.0096,15.9,0.0
CAK0845161.1,-,PTHR13298.orig.30.pi,-,0.023,14.6,0.5,0.03,14.2,0.5
CAK0845159.1,-,PTHR13298.orig.30.pi,-,0.047,13.6,0.4,0.063,13.2,0.4
CAK0848913.1,-,PTHR13298.orig.30.pi,-,0.048,13.6,0.1,0.07,13.0,0.1
CAK0845158.1,-,PTHR13298.orig.30.pi,-,0.062,13.2,0.4,0.082,12.8,0.4
CAK0845160.1,-,PTHR13298.orig.30.pi,-,0.13,12.1,2.6,0.051,13.5,0.5
CAK0830919.1,-,PTHR13298.orig.30.pi,-,0.32,10.9,0.0,0.32,10.8,0.0
CAK0840300.1,-,PTHR13298.orig.30.pi,-,0.4,10.5,0.1,0.55,10.1,0.1
CAK0840299.1,-,PTHR13298.orig.30.pi,-,0.58,10.0,0.1,0.82,9.5,0.1
CAK0896920.1,-,PTHR13298.orig.30.pi,-,1.6,8.5,0.0,2.3,8.0,0.0
CAK8993716.1,-,PTHR13298.orig.30.pi,-,5.3e-07,29.1,1.3,0.011,14.8,0.2
CAK9054825.1,-,PTHR13298.orig.30.pi,-,0.0011,18.0,0.0,0.047,12.7,0.0
CAK9030209.1,-,PTHR13298.orig.30.pi,-,0.0014,17.8,0.3,0.0014,17.8,0.3
CAK9054793.1,-,PTHR13298.orig.30.pi,-,0.0019,17.3,0.0,0.055,12.5,0.0
CAK9094094.1,-,PTHR13298.orig.30.pi,-,0.0025,16.9,0.0,0.031,13.3,0.0
CAK9094689.1,-,PTHR13298.orig.30.pi,-,0.0053,15.8,0.0,0.027,13.5,0.0
CAK8998046.1,-,PTHR13298.orig.30.pi,-,0.03,13.3,0.3,0.24,10.4,0.0
CAK9040792.1,-,PTHR13298.orig.30.pi,-,0.097,11.7,1.9,7.1,5.5,0.4
CAK9066963.1,-,PTHR13298.orig.30.pi,-,0.11,11.5,0.0,0.15,11.1,0.0
CAK9089117.1,-,PTHR13298.orig.30.pi,-,0.13,11.2,3.1,3.7,6.4,0.7
CAK9012314.1,-,PTHR13298.orig.30.pi,-,0.27,10.2,7.2,0.39,9.7,0.8
CAK9110995.1,-,PTHR13298.orig.30.pi,-,0.4,9.6,0.1,0.48,9.3,0.1
CAK8989299.1,-,PTHR13298.orig.30.pi,-,0.88,8.5,0.4,16.0,4.3,0.0
CAK9046766.1,-,PTHR13298.orig.30.pi,-,1.1,8.2,3.4,6.1,5.7,0.1
CAK9106571.1,-,PTHR13298.orig.30.pi,-,1.1,8.1,4.1,5.3,5.9,0.0
CAK9032773.1,-,PTHR13298.orig.30.pi,-,0.0013,18.1,0.0,0.04,13.2,0.0
CAK9032743.1,-,PTHR13298.orig.30.pi,-,0.0022,17.4,0.0,0.064,12.5,0.0
CAK9065814.1,-,PTHR13298.orig.30.pi,-,0.003,16.9,0.0,0.037,13.3,0.0
CAK9065504.1,-,PTHR13298.orig.30.pi,-,0.003,16.9,0.0,0.037,13.3,0.0
CAK9065812.1,-,PTHR13298.orig.30.pi,-,0.0039,16.5,0.0,0.063,12.5,0.0
CAK9065506.1,-,PTHR13298.orig.30.pi,-,0.0039,16.5,0.0,0.063,12.5,0.0
CAK9037136.1,-,PTHR13298.orig.30.pi,-,0.018,14.4,1.1,0.41,9.8,0.0
CAK9042731.1,-,PTHR13298.orig.30.pi,-,0.063,12.5,1.2,3.2,6.9,0.1
CAK9037128.1,-,PTHR13298.orig.30.pi,-,0.07,12.4,0.4,0.45,9.7,0.0
CAK9087795.1,-,PTHR13298.orig.30.pi,-,0.13,11.5,1.3,0.15,11.3,0.2
CAK9072635.1,-,PTHR13298.orig.30.pi,-,0.13,11.5,0.0,0.17,11.1,0.0
CAK9072636.1,-,PTHR13298.orig.30.pi,-,0.13,11.5,0.0,0.17,11.1,0.0
CAK9082683.1,-,PTHR13298.orig.30.pi,-,0.36,10.0,0.1,0.44,9.8,0.1
CAK9058314.1,-,PTHR13298.orig.30.pi,-,0.37,10.0,5.8,0.5,9.5,5.8
CAK9033740.1,-,PTHR13298.orig.30.pi,-,0.38,10.0,6.4,0.65,9.2,6.4
CAK9099933.1,-,PTHR13298.orig.30.pi,-,0.43,9.8,0.2,0.62,9.2,0.2
CAK9114192.1,-,PTHR13298.orig.30.pi,-,0.89,8.7,0.0,1.2,8.4,0.0
CAK9108680.1,-,PTHR13298.orig.30.pi,-,1.0,8.5,3.4,6.6,5.8,0.1
